text,adv_text,minimal_k
 Vittadinia is a genus of flowering plants in the daisy family Asteraceae.Species include:Vittadinia arida N.T.Burb.Vittadinia australasica (Turcz.) N.T.Burb. - Sticky New Holland DaisyVittadinia bicolor N.T.Burb.Vittadinia blackii N.T.Burb. - Western New Holland DaisyVittadinia cervicularis N.T.Burb. - Annual New Holland DaisyVittadinia condyloides N.T.Burb. - Club-hair New Holland DaisyVittadinia constricta N.T.Burb.Vittadinia cuneata DC., Vittadinia is a genus of flowering plants in the daisy family Asteraceae.Species include:Vittadinia arida N.T.Burb.Vittadinia australasica (Turcz.) N.T.Burb. - Onthe Newer Netherlands DaisyVittadinia bicolor N.T.Burb.Vittadinia blackii N.T.Burb. - Balkans New Holland DaisyVittadinia cervicularis N.T.Burb. - Annual New Holland DaisyVittadinia condyloides N.T.Burb. - Club-hair New Holland DaisyVittadinia constricta N.T.Burb.Vittadinia cuneata DC.,4.0
 The Dragon Harald Fairhair (Norwegian: Draken Harald Hårfagre) is a large replica Viking longship built in the municipality of Haugesund Norway. The Dragon Harald Fairhair brings the seafaring qualities of a warship from the old Norse sagas to life. It is a ship that combines ocean-crossing sailing capabilities with a warship's use of oars., The Dragon Harald Fairhair (Norwegian: Draken Harald Hårfagre) is a large replica Viking longship built in the municipality of Haugesund Norway. The Dragoons Harald Fairhair poses the seafaring qualities of a warship from the old Norse sagas to life. It exists a ship that combines ocean-crossing sailing capabilities with a warship's exploit of oars.,4.0
 PAL College was an independent school located in Cabramatta New South Wales Australia. Established in 2005 Seth Pal PAL College has a current enrolment of an estimated 200+ students from Years 7 to 12. Pal College was ranked 97th in the 2008 Top 200 HSC Schools in New South Wales., LADDIE College was an independent school located in Cabramatta New South Wales Australia. Established in 2005 Seth Pal PAL College has a current enrolment of an estimated 200+ students from Years 7 to 12. Boyfriend Academia stood ranked 97th in the 2008 Top 200 HSC Schools in New South Wales.,4.0
 Sorbus scopulina is a species of rowan that is native to western North America primarily in the Rocky Mountains. The common name of this species is often given as 'Greene mountain-ash' and is so named in honor of American botanist Edward Lee Greene. Throughout the Cascade Mountains and the Pacific Northwestern portions of this rowan's habitat it is commonly called Cascade Mountain-ash sometimes listed as Sorbus scopulina var. cascadensis., Sorbus scopulina is a species of rowan that is native to western North America primarily in the Rocky Mountains. The common name of this species is often given as 'Greene mountain-ash' and is so named in honor of American botanist Edward Lee Greene. Throughout du Cascade Mountains and the Pacific Northwestern portions of this rowan's habitats it is commonly called Cascade Mountain-ash sometime lists as Sorbus scopulina var. cascadensis.,4.0
 Debelo brdo (Serbian Cyrillic: Дебело брдо) is a mountain in western Serbia near the city of Valjevo. Its highest peak Vinčine vode has an elevation of 1094 m (3589 ft) above sea level. Through Debelo brdo passes main road of the first state order which connect Belgrade with Bosnia., Debelo brdo (Serbian Cyrillic: Дебело брдо) is a mountain in western Serbia near the city of Valjevo. Its highest peak Vinčine vode has an elevation of 1094 m (3589 ft) above sea level. Travers Debelo brdo passes main estrada to the first state order which login Belgrade with Bosnia.,4.0
 The GE U50C was a 5000 hp (3700 kW) diesel-electric locomotive built by GE Transportation Systems. Each was powered by two 2500 hp (1860 kW) diesel engines.Forty were built between November 1969 and November 1971 solely for Union Pacific which numbered them 5000 to 5039. The U50C used a pair of three-axle trucks instead of the four two-axle trucks used on the earlier U50. Again these were reused trucks this time from the later 8500 hp (6300 kW) GE turbine locomotives., The GE U50C was a 5000 hp (3700 kW) diesel-electric locomotive built by GE Transportation Systems. Each was powered by two 2500 hp (1860 kW) diesel engines.Forty constituted built between November 1969 and November 1971 solely for Union Pacific which numbered them 5000 to 5039. Nova U50C resorted a pair of three-axle trucks instead of the four two-axle trucks used on the earlier U50. Again these were refilled trucks this time from the later 8500 hp (6300 kW) GE turbine locomotives.,4.0
 The HMSAS Africana was a minesweeping trawler of the South African Seaward Defence Force during the Second World War. She was originally a sea fisheries research vessel and was latter fitted for mine-sweeping and survey duties in the early 1930s. She was retained for survey duties off the South African coast throughout the war and in October 1942 she was involved in the rescue of survivors from the American cargo vessel Anne Hutchinson after she was torpedoed by U-504 off East London., The HMSAS Africana was a minesweeping trawler of the South African Seaward Defence Force during the Second World War. She was originally a sea fisheries research vessel and was latter fitted for mine-sweeping and survey duties in the early 1930s. Elle stood withheld under survey duties off the South African coast throughout the war and in October 1942 she was involved in the rescue of survivors from the American cargo vessel Anne Hutchinson after she was torpedoed by U-504 off East London.,4.0
 Yamada Tarō Monogatari (山田太郎ものがたり Yamada Tarō Monogatari literally Yamada Tarō Story) is a Japanese manga series created by Ai Morinaga. The manga series published by Kadokawa Shoten ran from 1996-2000 with a total of fourteen volumes. Besides after the ending of the series. The author came out with another special volume about the other siblings within the Yamada Family called The Tale of the Yamada Family, Yamada Tarō Monogatari (山田太郎ものがたり Yamada Tarō Monogatari literally Yamada Tarō Story) is a Japanese manga series created by Ai Morinaga. The manga series published by Kadokawa Shoten ran from 1996-2000 with a total of fourteen volumes. Further after de halting of the series. The author arrived out with another special volume about the other siblings within the Yamada Family called The Tale of the Yamada Family,4.0
 Frengers is the third album by Danish band Mew originally released in April 2003.The title is a portmanteau of the words friend and stranger., Frengers is the third album by Danish band Mew originally released in April 2003.Nova title exists una portmanteau of the words friend and foreigners.,4.0
 Charles Gérard Emmanuel Metz (6 January 1799 – 24 April 1853) was a Luxembourgian politician journalist and lawyer. He was a prominent pro-Belgian in the Belgian Revolution serving in the Belgian national legislature before entering the Chamber of Deputies of Luxembourg of which he was the first President from 1848 to 1853.Charles was born in Luxembourg City in 1799 to Jean Metz and Anne-Marie-Justine Gérard., Charles Gérard Emmanuel Metz (6 January 1799 – 24 April 1853) was a Luxembourgian politician journalist and lawyer. He was a prominent pro-Belgian in the Belgian Revolution serving in the Belgian national legislature before entering the Chamber of Deputies of Luxembourg of which he was the first President from 1848 to 1853.Charles stood ould in Luxembourg Towns in 1799 of Jean Metz and Anne-Marie-Justine Gérard.,4.0
 Diana Taylor (born 1955) is the former New York State Superintendent of Banks and the domestic partner of Mayor Michael Bloomberg., Diane Taylor (born 1955) exists the former New York State Superintendent di Banks and the domestic partners of Mayor Michael Bloomberg.,4.0
 Lepidium perfoliatum is a species of flowering plant in the mustard family known by the common name clasping pepperweed. It is native to Europe and Asia and it can be found in other parts of the world as an introduced species. This is an annual or biennial herb producing an erect stem to a maximum height near 60 centimeters. Leaves at the base of the plant are divided into linear lobes while the leaves higher up on the stem are rounded to oval in shape and surround the stem., Lepidium perfoliatum is a species of flowering plant in the mustard family known by the common name clasping pepperweed. It is native to Europe and Asia and it can be found in other parts of the world as an introduced species. This is an annual or biennial herb producing an erect stem to a maximum height near 60 centimeters. Leaves for the base of nova vegetation are divided into linear lobes while the leaves higher up on the stem are rounded to oval in shape and encircling the stem.,4.0
 For a list of gunboats and gunvessels of the Royal Navy see List of gunboats and gunvessels of the Royal Navy.Send a Gunboat: The Victorian Navy and Supremacy at Sea 1854–1904 by Antony Preston and John Major is a naval reference work on small warships of the Victorian Royal Navy first published in 1967.The second edition has a foreword by Professor Andrew Lambert which concludes that the contemporary relevance of this book has never been stronger., For a list of gunboats and gunvessels of the Royal Navy see List of gunboats and gunvessels of the Royal Navy.Dispatch una Gunboat: To Victorian Navy and Supremacy at Sea 1854–1904 by Antony Preston and John Major is a naval reference work on small warships of the Victorian Royal Navy first published in 1967.The second edition has a foreword by Professor Andrew Lambert which concludes that the contemporary relevance of this book has never been fatter.,4.0
 Firelight Media is a non-profit filmmaking company founded by filmmaker Stanley Nelson and Marcia Smith located in New York City. Firelight Media began in 1998 as an independent non-profit documentary production company that produced stories on topics that are typically underrepresented in the mainstream media with most films airing nationally on PBS., Firelight Medium is a non-profit filmmaking company founded by filmmaker Stanley Nelson and Marcia Smith located in New York City. Firelight Presse undertook in 1998 as an independent non-profit documentary production companies that produced stories on topics that are typically underrepresented in the mainstream media with most films airing nationally on PBS.,4.0
 USS Lofberg (DD-759) an Allen M. Sumner-class destroyer is the only ship of the United States Navy to be named for Gus Brynolf Lofberg Jr. who was the commander of the Little which was lost in the Naval Battle of Guadalcanal., USS Lofberg (DD-759) an Allen M. Sumner-class destroyer is the unattached spaceship of the United States Navy to be named for Gus Brynolf Lofberg Jr. who was the commander of the Kiddo which was lost in the Naval Wrestling of Guadalcanal.,4.0
 Five Get into a Fix is a children's novel written by Enid Blyton and published by Hodder and Stoughton in 1958. It is the seventeenth book in the Famous Five series., Five Get into a Fix is a children's novel written by Enid Blyton and published by Hodder and Stoughton in 1958. It is the sixteenth cookbook onto the Famous Five serial.,4.0
 Historical Records was an American independent record label set up in 1965 by Arnold S. Caplin.Historical Records re-issued rare blues gospel jazz and country recordings of the 1920s., Landmark Dossiers was an American independent record label set up in 1965 by Arnold S. Caplin.Historical Registering re-issued nadir blues gospel jazz and country recordings of the 1920s.,4.0
 Sara Sally Kelly is a Democratic member of the New Hampshire House of Representatives representing the Merrimack 7th District since 2006., Lep Suzie Kelly exists una Democratic member of the New Hampshire House of Representatives representing the Merrimack 7th District since 2006.,4.0
 Yoji Kondo (近藤 陽次 Kondō Yōji born 1933) is a Japanese astrophysicist who also writes science fiction under the pseudonym Eric Kotani. He edited Requiem: New Collected Works by Robert A. Heinlein and Tributes to the Grand Master (1992) and contributed to New Destinies Vol. VI/Winter 1988 — Robert A. Heinlein Memorial Issue (1988) after his friend writer Robert A., Yoji Kondo (近藤 陽次 Kondō Yōji born 1933) is a Japanese astrophysicist who also writes science fiction under the pseudonym Eric Kotani. He edited Requiem: New Collected Works by Robert A. Heinlein and Tributes to the Grand Master (1992) and contributed to New Destinies Vol. VI/Winter 1988 — Robert una. Heinlein Memorial Issue (1988) upon his pals writer Robert una.,4.0
 Ivan Yakovych Franko (Ukrainian: Іван Якович Франко pronounced [iˈwɑn ˈjɑkowɪt͡ʃ frɑnˈkɔ]) (August 27 [O.S. August 15] 1856 – May 28 [O.S. May 15] 1916) was a Ukrainian poet writer social and literary critic journalist interpreter economist political activist doctor of philosophy ethnographer the author of the first detective novels and modern poetry in the Ukrainian language.He was a political radical and a founder of the socialist and nationalist movement in western Ukraine., Ivan Yakovych Franko (Ukrainian: Іван Якович Франко pronounced [iˈwɑn ˈjɑkowɪt͡ʃ frɑnˈkɔ]) (August 27 [O.S. August 15] 1856 – May 28 [O.S. May 15] 1916) stood una Ukrainian poet writer social and literary critic journalist interpreter economist political activist doctor of philosophy ethnographer the author of the first detective novels and modern poetry in the Ukrainian language.He became a political extremists and a founder of the socialist and nationalist movement in western Ukraine.,4.0
 Mazraeh-ye Nazarabad (Persian: مزرعه نظراباد‎ also Romanized as Mazra‘eh-ye Naẓarābād) is a village in Tankaman Rural District Tankaman District Nazarabad County Alborz Province Iran. At the 2006 census its existence was noted but its population was not reported., Mazraeh-ye Nazarabad (Persian: مزرعه نظراباد‎ also Romanized as Mazra‘eh-ye Naẓarābād) is a village in Tankaman Rural District Tankaman District Nazarabad County Alborz Province Iran. At the 2006 census its exist was underlined nonetheless its population was none reported.,4.0
 Potentilla pseudosericea is a species of cinquefoil known by the common name silky cinquefoil. It is native to the Sierra Nevada of California and mountain ranges just to the east where its distribution extends into Nevada. It grows in rocky mountainous habitat. It is a small plant forming mats or tufts in rock cracks and talus its short stem growing from a caudex. The leaves are generally palmate divided into five leaflets., Potentilla pseudosericea is a species of cinquefoil known by the common name silky cinquefoil. It is native to the Sierra Nevada of California and mountain ranges just to the east where its distribution extends into Nevada. It increased across roque mountainous habitat. It is a small plant forming mats or tufts in rock cracks and talus its brief stem growing from a caudex. The leaves are generally palmate divided into five leaflets.,4.0
 Georgian International Academy (Georgian: საქართველოს საერთაშორისო აკადემია) is a research and academic institution located in Tbilisi Georgia. The academy is one of the few Georgian institutions which awards the degree “Doctor Academician” – the highest academic title in Europe.[citation needed]Georgian International Academy also operates a junior college – a two-year post-secondary school whose main purpose is to provide academic vocational and professional education., Georgian International Academy (Georgian: საქართველოს საერთაშორისო აკადემია) is a research and academic institution located in Tbilisi Georgia. The academy is one of the few Georgian institutions which awards the degree “Doctor Academician” – the highest academic title in Europe.[citation needed]Georgian Global Oscars yet operates a junior college – a two-year post-secondary school whose main purpose is to supplying academic vocational and professional education.,4.0
 A Face in the Crowd is a 1957 film starring Andy Griffith Patricia Neal and Walter Matthau directed by Elia Kazan., A Face for the Multitude exists a 1957 cinematographic starring Andy Griffith Patricia Neal and Walter Matthau directed by Elia Kazan.,4.0
 Umes Chandra College is an undergraduate college in Kolkata India that offers courses in commerce. It is affiliated with the University of Calcutta.It was named after eminent Brahmo thinker Umesh Chandra Dutta., Umes Chandra College is an undergraduate college in Kolkata India that offers courses in commerce. It is affiliated with the University of Calcutta.It stood dubbed subsequently prestigious Brahmo thinker Umesh Chandra Dutta.,4.0
 P.S./M.S George J. Werdan III is a public elementary/middle school located at 3050 Webster Avenue Bronx NY 10467. The school was named in honor of police George J. Werdan III, P.S./M.S George J. Werdan III is a public elementary/middle school located at 3050 Webster Avenue Bronx NY 10467. The school was dubbed for honored of nypd George J. Werdan III,4.0
 William Ian Billy (Buster) Brown (6 September 1910 – 1993) was an football player who played as a right half right back outside right for Luton Town Huddersfied Town Brentford and Leyton Orient in the Football League., William Ian Billy (Buster) Brown (6 September 1910 – 1993) stood an football actor who effected oj a right half right back outside right for Luton Town Huddersfied Town Brentford and Leyton Orient in the Football League.,4.0
 Somis Union School District is a public school district based in Ventura County California United States. It comprises a single school Somis Elementary School in Somis California which serves students K-8., Somis Union School District is a public school district based in Ventura County California United States. It comprises a exclusive school Somis Elementary Schooling into Somis California which serves pupils K-8.,4.0
 Songs is the debut album from the American electronic musician John Maus. It was released on 27 June 2006 by the British label Upset the Rhythm., Anthems is the debut album from the American electronic musician John Maus. It was emitted on 27 June 2006 by the British etiquette Upset the Pace.,4.0
 Tripsacum laxum the Guatemalan gamagrass is a species of grass in the Poaceae family. It is a larger perennial bunchgrass of the Caribbean Central America such as in Nicaragua and Guatemala and North America in southern Mexico., Tripsacum laxum the Guatemalan gamagrass is a species of grass in the Poaceae family. It exists une akbar perpetual bunchgrass of the Caribbean Central America such as in Nicaragua and Guatemala and North America in southern Mexico.,4.0
 Morcom International Inc. branded as Morcom is an American emergency communication systems and meteorological communication systems solutions provider with headquarters in Chantilly Virginia. Morcom was founded in 1984 in Virginia USA with an international presence. Morcom is a privately owned company with offices in San Jose Costa Rica and Lima Peru., Morcom International Inc. branded as Morcom is an American emergency communication systems and meteorological communication systems solutions provider with headquarters in Chantilly Virginia. Morcom was founded in 1984 in Virginia USA with an international presence. Morcom exists a covertly owned ventures avec offices in San Jose Costa Rica and Lima Peru.,4.0
 The Augustinians of the Assumption (A.A.) constitute a congregation of Catholic religious (priests and brothers) founded in Nîmes southern France by Fr. Emmanuel d'Alzon in 1845 initially approved by Rome in 1857 and definitively approved in 1864 (the Constitutions were approved in 1923). The current Rule of Life of the congregation draws its inspiration from that of St., The Augustinians of the Assumption (A.A.) constitute a congregation of Catholic religious (priests and brothers) founded in Nîmes southern France by Fr. Emmanuel d'Alzon in 1845 initially approved by Rome in 1857 and definitively approved in 1864 (du Constitutions were approved in 1923). The current Rule of Life of nova congregation drawn its enlightenment from that of St.,4.0
 The Calder Game is a children's novel written by Blue Balliett and illustrated by Brett Helquist published in 2008. It is the sequel to The Wright 3. Some underlying themes include the art of Alexander Calder pentominoes and the freedom of public art., The Calder Game is a children's novel written by Blue Balliett and illustrated by Brett Helquist published in 2008. It is the sequel to The Wright 3. Some nucleus item incorporating the art of Alexander Calder pentominoes y the freedom of public art.,4.0
 Nacpolsk [ˈnat͡spɔlsk] is a village in the administrative district of Gmina Naruszewo within Płońsk County Masovian Voivodeship in east-central Poland. It lies approximately 16 kilometres (10 mi) south-west of Płońsk and 61 km (38 mi) north-west of Warsaw.The village has a population of 840., Nacpolsk [ˈnat͡spɔlsk] is a village in the administrative district of Gmina Naruszewo within Płońsk County Masovian Voivodeship in east-central Poland. It lies approximately 16 kilometres (10 mi) south-west of Płońsk and 61 km (38 mi) north-west of Warsaw.The locality had una population to 840.,4.0
 Antonio Viviani (1560–1620) was an Italian painter of the late Renaissance and early Baroque.He was also called il Sordo de Urbino (the mute of Urbino) because of his self-absorption while painting frescoes. He was born in Urbino and there became a follower of Federigo Barocci said to have been his uncle., Antonio Viviani (1560–1620) was an Italian painter of the late Renaissance and early Baroque.He was also called il Sordo de Urbino (the mute of Urbino) because of his self-absorption while painting frescoes. Him was birthed into Urbino and there became a jammer of Federigo Barocci said to have been his uncle.,4.0
 Thomas H. Tom Kovach (born May 27 1969) is a Delaware attorney and politician who is the New Castle County Council President. A Republican he ran for the United States House of Representatives seat for Delaware's At-large congressional district in 2012 and lost to incumbent John C. Carney Jr., Thomas H. Tom Kovach (born May 27 1969) is a Delaware attorney and politician who is the New Castle County Council President. A Republican il eloped onto the United States House of Representatives seat for Delaware's At-large congressional district in 2012 and forfeited to incumbent John C. Carney Jr.,4.0
 More is a pan-India retail chain operated by the Aditya Birla Group company Aditya Birla Retail Ltd. Currently it has 509 supermarkets and 15 hypermarkets across the country. It plans to increase it to 1300 supermarkets and 65 hypermarkets respectively by 2016.Aditya Birla Retail Limited provides customers products under its own labels. Private label Food Brands include Feasters Kitchen's Promise and Best of India., More is a pan-India retail chain operated by the Aditya Birla Group company Aditya Birla Retail Ltd. Currently it has 509 supermarkets and 15 hypermarkets across the country. It plans to increase it to 1300 supermarkets and 65 hypermarkets respectively by 2016.Aditya Birla Retail Restricted provides clientele commodity under its own tag. Private label Food Brands include Feasters Kitchen's Promise and Best of India.,4.0
 Stacy Dittrich (born 2 March 1973) a former police detective from Ohio is an American mystery novelist and true crime author., Stacey Dittrich (born 2 March 1973) a former police detective from Ohio is an American mystery novelist und real misdemeanor author.,4.0
 Jane Kim (born Jane Jungyon Kim July 9 1977) is an American civil rights attorney and politician the first Korean American elected official in San Francisco. She represents San Francisco's District 6 on the Board of Supervisors., Jin Kim (born Jane Jungyon Kim July 9 1977) is an American civil rights attorney and politician the first Korean American elected official in San Francisco. Elle constitutes Santo Francisco's District 6 on the Board of Supervisors.,4.0
 Indisc was a Belgian Dutch company of Brothers Goemaere & Brothers Brandsteder.It was established in 1957 by ex-employees of the Belgian Fonior (Brothers Goemaere) and the Dutch Dureco (Brothers Brandsteder) as Inelco (which stands for International Electronic Company).By 1979 most major record companies had their own distribution channels and only the smaller labels like Stiff or Safari were left.In 1983 Inelco had gone into bankruptcy., Indisc was a Belgian Dutch company of Brothers Goemaere & Brothers Brandsteder.It was established in 1957 by ex-employees of the Belgian Fonior (Brothers Goemaere) and the Dutch Dureco (Brothers Brandsteder) as Inelco (which stands for International Electronic Ventures).By 1979 most major record companies had their own distribution channels and only the smaller labels like Stiff or Safari were gauche.In 1983 Inelco had vanished into bankrupt.,4.0
 Xanthomorda guineensis is a beetle in the Xanthomorda genus which is in the Mordellidae family. It was described in 1969 by Ermisch., Xanthomorda guineensis is a beetle in the Xanthomorda genus which is in the Mordellidae family. It were contour among 1969 paras Ermisch.,4.0
 Ektelon Inc. is an American manufacturer of equipment for racquetball. Currently based in Bordentown New Jersey Ektelon was founded by Franklin W. Bud Held in 1964 as the first company to manufacture racquetball racquets and stringing machines not long after the development of the sport of racquetball by Joe Sobek. Working from Held’s garage in San Diego California the company initially set out to build aluminum tennis racquets and a racquet stringing machine., Ektelon Inc. is an American manufacturer of equipment for racquetball. Presently based in Bordentown New Jersey Ektelon was founded by Franklin W. Bud Held in 1964 as the first company to manufacture racquetball racquets and stringing machines not long after the development of the sport of racquetball by Joe Sobek. Works from Obligated’s garage in San Diego California the company originally set out to build aluminum tennis racquets and a racquet stringing machine.,4.0
 Ruthless For Life is the third album by rapper MC Ren released June 30 1998 on Ruthless Records and distributed by Epic Records., Heartless For Vida is the third album by rapper MC Ren released June 30 1998 on Ruthless Records and dispensed paras Epic Records.,4.0
 Asterogyne is a genus of flowering plant in the Arecaceae family. It contains the following species: Asterogyne martiana Asterogyne ramosa Asterogyne spicata Asterogyne yaracuyense, Asterogyne exists une genders of flowering plant in the Arecaceae family. It implicates the following species: Asterogyne martiana Asterogyne ramosa Asterogyne spicata Asterogyne yaracuyense,4.0
 Booster Lake is located in Nopiming Provincial Park in the province of Manitoba Canada. It is located inside the Canadian Shield at an elevation of 320 meters (1050 ft) approximately 56 miles (90 km) northeast of Lac Du Bonnet and sits about 5 miles (8.0 km) west from the Ontario border., Booster Lake exists located in Nopiming Provincial Park in the province of Manitoba Canada. It exists localized inside the Canadian Armoured at an elevation of 320 meters (1050 ft) approximately 56 miles (90 km) northeast of Lac Du Bonnet and sits about 5 miles (8.0 km) west from the Ontario border.,4.0
 Lake Nojiri (野尻湖 Nojiri-ko) is in the town of Shinano Kamiminochi District Nagano Prefecture Japan. Second to Lake Suwa among lakes in Nagano Prefecture Nojiri is a resort the location of the first pumped-storage hydroelectricity in Japan and the site of a paleolithic excavation., Lake Nojiri (野尻湖 Nojiri-ko) is in the town of Shinano Kamiminochi District Nagano Prefecture Japan. Secs the Lake Suwa among lakes in Nagano Prefecture Nojiri exists una resort the location of the first pumped-storage hydroelectricity in Japan and the site of a paleolithic excavation.,4.0
 Clive A. Sullivan MBE (born 9 April 1943 in Cardiff died 8 October 1985 in Hull) was a Welsh rugby league player. A Great Britain and Wales international winger he played with both Hull and Hull Kingston Rovers in his career and also for Oldham and Doncaster. Captaining Great Britain in 1972 he was the first black captain of any British national sporting side. He was part of the Great Britain team which won the 1972 Rugby League World Cup., Clive A. Sullivan MBE (born 9 April 1943 in Cardiff died 8 October 1985 in Hull) was a Welsh rugby league player. A Great Britain and Wales international winger he played with both Hull and Hull Kingston Rovers in his career and also for Oldham and Doncaster. Captaining Great England in 1972 he was the first nigga skippers of any British national sporting side. He was parte of the Great Britain team which won the 1972 Rugby League World Cup.,4.0
 Western Branch High School is a suburban high school in Chesapeake Virginia USA. Established in 1968 it currently has the largest school population in Chesapeake with over 2200 students. The two feeder schools of WBHS are Joliff Middle School and Western Branch Middle School., Westerners Branch High School is a suburban high school in Chesapeake Virginia USA. Established in 1968 it currently has the largest school population in Chesapeake with over 2200 students. The two fattening schools of WBHS constitute Joliff Middle School and Western Branch Idler School.,4.0
 Terex Corporation is an American manufacturer of a broad range of heavy equipment for a variety of industries including construction infrastructure quarrying recycling surface mining shipping transportation refining utility and maintenance. The company's major business segments include aerial work platforms construction cranes materials processing and mining and roadbuilding and utility products., Terex Corporation is an American manufacturer of a broad range of heavy equipment for a variety of industries including construction infrastructure quarrying recycling surface mining shipping transportation refining utility and maintenance. To company's considerable business segments include airspace work platforms construction cranes materials transformative and mining and roadbuilding and utility products.,4.0
 Buddleja fusca is a species of flowering plant in the figwort family Scrophulariaceae that is endemic to Madagascar. It grows along forest edges or in thickets at altitudes of 1500–2500 m. The species was named and described in 1884 by Baker., Buddleja fusca is a species of flowering plant in the figwort family Scrophulariaceae that is endemic to Madagascar. It grows along forest edges or in thickets at altitudes of 1500–2500 m. The species es christened y contour in 1884 by Baker.,4.0
