text,adv_text,minimal_k
 Minquartia is a monotypic genus of flowering plants in the Olacaceae family containing the single species Minquartia guianensis (also called Black Manwood or Huambula). It is found in Bolivia Brazil Colombia Costa Rica Ecuador French Guiana Guyana Nicaragua Panama Peru Suriname and Venezuela., Minquartia exists a monotypic sorts of flowering plants in the Olacaceae family containing the single species Minquartia guianensis (also called Black Manwood or Huambula). It is found in Bolivia Brazil Colombia Costa Rica Ecuador French Guiana Guyana Nicaragua Panama Peru Suriname and Venezuela.,2.0
 The Royal College of Physicians of London is a British professional body of doctors of general medicine and its subspecialties. It was originally founded as the College of Physicians. It received a royal charter in 1518 from King Henry VIII affirmed by Act of Parliament in 1523., The Royal College of Physicians of London is a British professional body of doctors to general medicine and its subspecialties. It was originally founded because the College of Physicians. It received a royal charter in 1518 from King Henry VIII affirmed by Act of Parliament in 1523.,2.0
 Pyroderces klimeschi is a moth in the Cosmopterigidae family. It is found in Poland the Czech Republic Slovakia Austria Hungary Romania and Italy.The wingspan is 15–17 mm. The groundcolour of the forewings is bright reddish brown but this is hardly visible because of a chestnut brown wash. The hindwings are shining ashy grey. Adults have been recorded in May and June., Pyroderces klimeschi is a moth in the Cosmopterigidae family. It is found in Poland the Czech Republic Slovakia Austria Hungary Romania and Italy.The wingspan is 15–17 mm. The groundcolour of the forewings is bright reddish brown but this is hardly visible because of a chestnut brown wash. The hindwings are shining ashy grey. Adults have been recorded in Maybe and Janvier.,2.0
 The South Fork Eel River is the largest tributary of the Eel River in north-central California in the United States. The river flows 105 miles (169 km) north from Laytonville to Dyerville/Founders' Grove where it joins the Eel River. The South Fork drains a long and narrow portion of the Coast Range of California in parts of Mendocino and Humboldt counties. U.S., The Syd Fork Eel River is the largest tributary of the Eel River in north-central California in the United States. The river flows 105 miles (169 km) north from Laytonville to Dyerville/Founders' Grove where it joins the Eel River. The South Fork sewer a long and narrow portion of the Coast Range of California in parts of Mendocino and Humboldt counties. U.S.,2.0
 Vidyananda College (Tamil: வித்தியானந்தக் கல்லூரி Vittiyāṉantak Kallūri) is a provincial school in Mulliyawalai Sri Lanka. Established in 1951 it was the first school in Mullaitivu District to achieve college status.[citation needed], Vidyananda College (Tamil: வித்தியானந்தக் கல்லூரி Vittiyāṉantak Kallūri) is una provincial school during Mulliyawalai Sri Lanka. Established in 1951 it was the first school in Mullaitivu District to achieve college status.[citation needed],2.0
 Asta's Book is a 1993 novel by British writer Ruth Rendell written under the name Barbara Vine. It was published in the USA under the title Anna's Book., Asta's Book is a 1993 nouveau by British writer Ruth Rendell written under the name Barbara Vine. It was published during the USA under the title Anna's Book.,2.0
 Birago Diop (11 December 1906 - 10 November 1989) was a Senegalese poet and story-teller whose work restored the general interest in African folktales and promoted him into one of the most outstanding African francophone writers. A renowned veterinarian diplomat and leading voice of the Négritude literary movement Diop exemplified the African renaissance man., Birago Diop (11 December 1906 - 10 November 1989) was a Senegalese poet and story-teller whose work restored the general interest in African folktales and promoted him into one of the most outstanding African francophone writers. A renamed veterinarian diplomats and leading voice of the Négritude literary movement Diop exemplified the African renaissance man.,2.0
 Azerbaijan Carpet Museum (Azerbaijani: Azərbaycan Xalçası Muzeyi) (formerly called the State Museum of Azerbaijan Carpet and Applied Art (Azerbaijani: Azərbaycan Xalçası və Xalq Tətbiqi Sənəti Dövlət Muzeyi)) displays Azerbaijani carpets and rug items of various weaving techniques and materials from various periods., Azerbaijan Carpet Museum (Azerbaijani: Azərbaycan Xalçası Muzeyi) (formerly called the State Museum of Azerbaijan Rugs and Applied Art (Azerbaijani: Azərbaycan Xalçası və Xalq Tətbiqi Sənəti Dövlət Muzeyi)) denotes Azerbaijani carpets and rug items of various weaving techniques and materials from various periods.,2.0
 Klony [ˈklɔnɨ] is a village in the administrative district of Gmina Świątki within Olsztyn County Warmian-Masurian Voivodeship in northern Poland. It lies approximately 8 kilometres (5 mi) north of Świątki and 29 km (18 mi) north-west of the regional capital Olsztyn.While traditionally Prussian with the Second Peace of Thorn in 1466 the area became part of the Kingdom of Poland until 1772; 1772-1945 Kingdom of Prussia and Germany (East Prussia)., Klony [ˈklɔnɨ] is a village in the administrative district of Gmina Świątki within Olsztyn County Warmian-Masurian Voivodeship in northern Poland. It lies approximately 8 kilometres (5 mi) north of Świątki and 29 km (18 mi) north-west of the regional capital Olsztyn.While fluently Prussia with the Second Peace of Thorn in 1466 the area became part of the Kingdom of Poland until 1772; 1772-1945 Kingdom of Prussia and Germany (East Prussia).,2.0
 Ameritech Mobile Communications LLC was the first company in the United States to provide cellular mobile phone service to the general public. Cell service became publicly available in Chicago on October 13 1983. The company was a division of Ameritech which as of January 1 1984 was the holding company of Illinois Bell Michigan Bell Wisconsin Bell Ohio Bell and Indiana Bell who provides landline service to the Great Lakes region., Ameritech Mobile Communications LLC was the first company in the United States to provide cellular mobile phone service to the general public. Cell service became publicly available in Chicago on October 13 1983. The company stood a splitting of Ameritech which as of January 1 1984 was the holding company of Illinois Bell Michigan Bell Wisconsin Bell Ohio Bell and Indiana Bell who provides landline service to the Great Lakes region.,2.0
 Mikko Nuutinen (born October 6 1990) is a Finnish professional ice hockey player who currently plays for KalPa of the SM-liiga., Mikko Nuutinen (born October 6 1990) is una Finnish professional ice hockey actor who currently plays for KalPa of the SM-liiga.,2.0
 Present the Paisley Reich is the second album by lo-fi indie rock group Times New Viking. The CD release is expanded to include songs from two seven-inch releases: Busy Making Love & War and a split EP with Psychedelic Horseshit. The album was released on Siltbreeze Records; however Times New Viking released their next album (Rip It Off) on Matador Records., Present the Paisley Reich is the second album by lo-fi indie rock group Times New Viking. The CD release is expanded to include songs from two seven-inch releases: Busy Making Love & War and a split EP with Psychedelic Horseshit. The album was publicized on Siltbreeze Records; however Times New Viking released their coming album (Rip It Off) on Matador Records.,2.0
 HMS Abercrombie was a First World War Royal Navy Abercrombie-class monitor.On 3 November 1914 Charles M. Schwab of Bethlehem Steel offered Winston Churchill then First Lord of the Admiralty the use of four 14in/45cal BL MK II twin gun turrets originally destined for the Greek ship Salamis. These turrets could not be delivered to the German builders due to the British Naval blockade., HMS Abercrombie was a First World War Royal Navy Abercrombie-class monitor.On 3 November 1914 Charles M. Schwab of Bethlehem Steel offered Winston Churchill then First Lord of the Admiralty the use of four 14in/45cal BL MK II twin gun turrets originally destined for the Greek ship Salamis. Such turrets could not be delivered to the German constructors due to the British Naval blockade.,2.0
 HMS Rodney was a 74-gun third rate ship of the line of the Royal Navy launched on 8 December 1809 at Deptford.In 1827 she was reduced to a 50-gun ship and in 1836 Rodney was sold out of the Navy., HMS Rodney was a 74-gun third rate ship of the line of the Royal Navy launched on 8 December 1809 at Deptford.In 1827 she was reduced to a 50-gun ship and in 1836 Rodney was sold outward of to Navy.,2.0
 Albert Looking Elk (c. 1888 – 1940) also known as Albert Martinez was a Taos Pueblo painter. Looking Elk is one of the three Taos Pueblo Painters., Albert Looking Elk (c. 1888 – 1940) also known as Albert Martinez was a Taos Pueblo painter. Looking Elk is one of the tre Taos Pueblo Entertainer.,2.0
 Fabian Andre (January 8 1910 – March 30 1960) was an American composer best known for cowriting the music of Dream a Little Dream of Me with Wilbur Schwandt in 1931. Popular in its time the song was revived in 1968 when covered by The Mamas & the Papas although this version had the bridge (middle eight) in the wrong key. Andre died in Mexico City in 1960., Fabian Andre (January 8 1910 – March 30 1960) was an American composer best known for cowriting the music of Dream a Little Dream of Me with Wilbur Schwandt in 1931. Popular in its time the song was revived in 1968 when covered by The Mamas & the Papas although this version had the bridge (middle eight) in the wrong key. Andrzej perish in Mexico City in 1960.,2.0
 Columbia Winery is a Washington state winery located in Woodinville Washington. The winery is currently owned by E & J Gallo Winery. The winery was founded in 1962 as Associated Vinters by several former professors at the University of Washington. In 1979 the winery hired David Lake as head winemaker and under his stewardship Columbia Winery was the first winery in the state of the Washington to produce varietal wines of Cabernet Franc Pinot gris and Syrah., Columbia Winery is a Washington state winery located in Woodinville Washington. The winery is currently owned by E & J Gallo Winery. The winery was founded in 1962 as Associated Vinters by several former professors at the University of Washington. In 1979 the bodega committed David Lake as head winemaker and under his stewardship Columbia Winery was the first winery in the state of the Washington to produce varietal wines of Cabernet Franc Pinot gris and Syrah.,2.0
 Keith Ross Lowen (born 14 July 1974) is a former New Zealand rugby union player. A second five-eighth Lowen represented Waikato at a provincial level for most of his career and was a member of the New Zealand national side the All Blacks in 2002. He played one international for the All Blacks., Keith Ross Lowen (born 14 July 1974) is a former New Zealand rugby union player. A second five-eighth Lowen represented Waikato at a provincial level for most of his career and was a member of the New Zealand national side the All Blacks in 2002. He played eden international for the Totality Blacks.,2.0
 Apple Creek is a stream that rises in western Perry County Missouri and empties into the Mississippi River forming the boundary between Perry and Cape Girardeau counties., Apple Creek exists a creek that rises in western Perry County Missouri and empties into the Mississippi River forming the boundary between Perry and Cape Girardeau counties.,2.0
 Granville S. Hall was a liberty ship named after Granville S. Hall. She was built at the J. A. Jones Construction Company in Florida and launched in 1944 to serve as a civilian cargo ship. In 1953 she was acquired by the United States Navy for use as a miscellaneous auxiliary service craft under the designation YAG-40. As YAG-40 she took part in Operation Castle before being laid up again in 1957. Reactivated in 1962 she was commissioned as USS Granville S., Granville S. Hall was a liberty ship named after Granville S. Hall. She was built at the J. A. Jones Construction Company in Florida and launched in 1944 to serve as a civilian cargo ship. In 1953 she was acquired by the United States Navy for use because a miscellaneous auxiliary service craft under the designation YAG-40. As YAG-40 she took part in Operation Castle before being laid up again in 1957. Reactivated in 1962 she was commissioned as COLE Granville S.,2.0
 Pinacosuchus is an extinct genus of crocodylomorph. Its fossils were found in the Late Cretaceous-age North Horn Formation of Utah (United States). Pinacosuchus was a diminutive crocodylomorph with spiky armor and is known only from meagre remains., Pinacosuchus is an extinct genus of crocodylomorph. Its fossils were found in the Late Cretaceous-age North Horn Formation of Utah (United States). Pinacosuchus was a diminutive crocodylomorph with spiky armor and is known only from skinny leftovers.,2.0
 The Empress Hotel located in Asbury Park New Jersey is a popular gay resort.The Hotel opened as a luxury resort for vacationing families in the 1960s., The Empress Hotel located in Asbury Park New Jersey is a popular gay resort.The Motel fath as a luxury resort for vacationing families in the 1960s.,2.0
 Play to Win is the fourth studio album by British pop artist Gabrielle. It was the 191st best-selling album of 2004.The track Sometimes from this album features on the Love Actually film soundtrack., Play to Win is the fourth studio album by British pop artist Gabrielle. It was the 191st best-selling album of 2004.The track Sometimes from cette album characters on the Love Actually film soundtrack.,2.0
 HMS C16 was a C-class submarine built by Vickers Barrow-in-Furness for the Royal Navy. She was laid down on 14 December 1906 and was commissioned on 5 June 1908., HMS C16 stood a C-class submarine built by Vickers Barrow-in-Furness for the Royal Navy. She stood laid down on 14 December 1906 and was commissioned on 5 June 1908.,2.0
 Urtica urens commonly known as annual nettle dwarf nettle small nettle dog nettle or burning nettle is a herbaceous annual plant species of the genus Urtica. It is native to Eurasia and it can be found in North America and New Zealand as an introduced species. This species belongs to the Urticaceae family., Urtica urens commonly known as annual nettle dwarf nettle small nettle dog nettle or burning nettle is a herbaceous annual plant species of the genus Urtica. It is native to Eurasia and it can be found in North America and New Zealand as an introduced species. Cette species belonging to the Urticaceae family.,2.0
 California Pacific Computer Company is a defunct software design company that published games and related software for the Apple II family of computers in the late 1970s and early 1980s. California Pacific is best known as the publisher of the first installment of Richard Garriott's popular Ultima game series and for Super Invader a Space Invaders clone voted the most popular software of 1978-80., California Pacific Computer Company is a defunct software design company that published games and related software for the Apple II family of computers in the late 1970s and early 1980s. California Nonviolent is best notorious as the publisher of the first installment of Richard Garriott's popular Ultima game series and for Super Invader a Space Invaders clone voted the most popular software of 1978-80.,2.0
 Psaronius was a Marattialean tree fern which grew to 6-8m in height and is associated with leaves of the organ genus Pecopteris., Psaronius stood una Marattialean tree fern which grew to 6-8m in height and is associated with leaves of the organ genus Pecopteris.,2.0
 Poznan University of Medical Sciences (Polish: Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu) is a prominent Polish medical university located in the city of Poznań in western Poland. It traces its beginnings to the foundation of Poznań University in 1919 and was formed as a separate institution in 1950. It gained the status of uniwersytet in 2007., Poznan University of Medical Sciences (Polish: Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu) is a prominent Polish medical university located in the city of Poznań in western Poland. It traces its beginnings to the foundation de Poznań University in 1919 and was formed as a segregated institution in 1950. It gained the status of uniwersytet in 2007.,2.0
 Kokia Infinity Akiko: Balance (stylised as KOKIA∞AKIKO ～balance～) is Kokia's ninth equal studio album released simultaneously with Akiko Infinity Kokia: Balance in March 2009.Two songs from the album feature on Kokia's greatest hits collection Coquillage: The Best Collection II: Dōke and Kono Mune no Kurushimi ga Itooshii Hodo ni Ikite.To promote the albums Kokia embarked on her first world tour Infinity., Kokia Infinity Akiko: Balance (stylised as KOKIA∞AKIKO ～balance～) is Kokia's ninth equal studio album released simultaneously with Akiko Infinity Kokia: Balance in March 2009.Two songs from the album feature on Kokia's greatest hits collection Coquillage: The Best Collection II: Dōke and Kono Mune no Kurushimi ga Itooshii Hodo ni Ikite.To encouragement the albums Kokia embarked on her first world tower Infinity.,2.0
 Claris was a computer software developer formed as a spin-off from Apple Computer (now Apple Inc.) in 1987. It was given the source code and copyrights to several programs that were owned by Apple notably MacWrite and MacPaint in order to separate Apple's application software activities from its hardware and operating systems activities.In 1998 the company divested itself of all but its flagship product and reformed as FileMaker Inc., Claris was a computer software developer formed as a spin-off from Apple Computer (now Apple Inc.) in 1987. It was given the source code and copyrights to several programs that were owned by Apple notably MacWrite and MacPaint in order to separate Apple's application software activities from its hardware and operating systems activities.In 1998 nova corporation divested itself of all but its flagship product and reformed as FileMaker Inc.,2.0
 Turis Fratyr is the first studio album released by German folk metal band Equilibrium. It was released on February 14 2005. A 2008 re-release included Demo 2003 as a bonus disc., Turis Fratyr is the first studio album released by German folk metal band Equilibrium. It was released on February 14 2005. A 2008 re-release enrolled Demo 2003 as a bounty disc.,2.0
 Anthony Michael Varvaro (born October 31 1984) is an American professional baseball pitcher with the Atlanta Braves of Major League Baseball (MLB). He was the Mariners' 12th round selection in the June 2005 Major League Baseball Draft.Varvaro graduated from Curtis High School in Staten Island New York in June 2002. He attended St. Johns University where he graduated with a bachelors degree in criminal justice., Anthony Michael Varvaro (born October 31 1984) is an American professional baseball pitcher with the Atlanta Braves of Major League Baseball (MLB). He was the Mariners' 12th round selection in the June 2005 Major League Baseball Draft.Varvaro graduated from Curtis Haute School in Staten Island New York in June 2002. He frequenting St. Johns University where he graduated with a bachelors degree in criminal justice.,2.0
 Khecheopalri Lake originally known as Kha-Chot-Palri (meaning the heaven of Padmasambhava) is a sacred Lake for both Buddhists and Hindus which is believed to be a wish fulfilling lake. It is located near Khecheopalri village 147 kilometres (91 mi) west of Gangtok and 34 kilometres (21 mi) to the northwest of Pelling town in the West Sikkim district of the Northeastern Indian state of Sikkim. The local name for the lake is Sho Dzo Sho which means Oh Lady Sit Here., Khecheopalri Lake originally known as Kha-Chot-Palri (meaning the heaven of Padmasambhava) is a sacred Lake for both Buddhists and Hindus which is believed to be a wish fulfilling lake. It is located near Khecheopalri village 147 kilometres (91 mi) west of Gangtok and 34 kilometres (21 mi) to the northwest of Pelling town in the West Sikkim district of the Northeastern Indian state of Sikkim. The local surname for the lakeshore is Sho Dzo Sho which means Oh Lady Sit Here.,2.0
 Frank Boynton (born 1 January 1887) was an Australian rules footballer who played with Melbourne Geelong and University in the Victorian Football League (VFL). He was educated at Wesley College Melbourne., Frank Boynton (born 1 January 1887) was an Australian rules footballer who played with Melbourne Geelong and University in the Victorian Football League (VFL). He was literate for Wesley College Melbourne.,2.0
 USS Richard B. Russell (SSN-687) a Sturgeon-class attack submarine has been the only ship of the United States Navy to be named for Richard B. Russell Jr. (1897–1971) United States Senator from Georgia (1933–1971)., USS Richard B. Russell (SSN-687) a Sturgeon-class attack submarine has been the only ship of the United States Navy to be named into Richard B. Russell Jr. (1897–1971) United States Congresswoman from Georgia (1933–1971).,2.0
 The Shershen-class was the NATO reporting name for a class of torpedo boats built for the Soviet Navy and allies. The Soviet designation was Project 206 Shtorm., The Shershen-class was the NATA reporting name for a class of torpedo boats built for the Soviet Navy and allies. The Soviet designation stood Project 206 Shtorm.,2.0
 Millers Falls Co. is a tool manufacturing company originally based in Millers Falls Massachusetts.It was established in Greenfield Massachusetts in 1868 as Gunn & Amidon by Levi J. Gunn and Charles H. Amidon. Gunn and Amidon along with a third partner Henry L. Pratt built a factory in the north of Greenfield. After the Greenfield factory burned down the company was reorganized as the Millers Falls Manufacturing Co. It merged with Backus Vise Co., Millers Falls Co. is a tool manufacturing company originally based in Millers Falls Massachusetts.It was established in Greenfield Massachusetts in 1868 as Gunn & Amidon by Levi J. Gunn and Charles H. Amidon. Gunn and Amidon along with a third partner Henry litre. Pratt built a factory in the north of Greenfield. After the Greenfield factory cremated down the company was reorganized as the Millers Falls Manufacturing Co. It merged with Backus Vise Co.,2.0
 The Bell Model 65 Air Test Vehicle (ATV) was an experimental tiltjet VTOL aircraft built by Bell using parts from a number of commercial aircraft. Two Fairchild J44 missile turbojet engines producing 1000 lbf (4.4 kN) thrust each were mounted one on each side of the aircraft under the wing. These could be tilted from horizontal to vertical. A Turbomeca Palouste turbocompressor was used to provide thrust for reaction jets at the tail and wingtips for control during hover., The Bell Model 65 Air Test Vehicle (ATV) was an experimental tiltjet VTOL aircraft built by Bell using parts from a number of commercial aircraft. Two Fairchild J44 missile turbojet automobiles producing 1000 lbf (4.4 kN) thrust each were mounted one on each side of the aircraft under the wing. These could be tilted from horizontal to vertical. una Turbomeca Palouste turbocompressor was used to provide thrust for reaction jets at the tail and wingtips for control during hover.,2.0
 The Malay Chronicles: Bloodlines (aka Clash of Empires: The Battle for Asia in the United Kingdom) is a 2011 Malaysian epic action film loosely based on the 16th century document Hikayat Merong Mahawangsa. Released in Malaysia under the Malaysian language title Hikayat Merong Mahawangsa the film is directed co-written and co-produced by Yusry Abdul Halim., The Malay Chronicles: Bloodlines (aka Clash of Empires: The Battle for Asia in the United Kingdom) is a 2011 Malaysian epic action film loosely based on the 16th century document Hikayat Merong Mahawangsa. Released in Malaysia under the Malaysian language title Hikayat Merong Mahawangsa the film is directed co-written y co-produced per Yusry Abdul Halim.,2.0
 1C Company (Russian: Фирма 1С) is one of the largest independent Russian software developers and publishers. Its headquarters are in Moscow Russia. It is best known outside of Russia as a video game developer whose presence has come to dominate events like the KRI and whose products have begun to show up for international platforms like the Xbox., 1C Company (Russian: Фирма 1С) is one of the largest independent Russian software developers and publishers. Its headquarters are in Moscow Russia. It is best known outdoor of Russia as a video game promoter whose presence has come to dominate events like the KRI and whose products have begun to show up for international platforms like the Xbox.,2.0
 FOC is the debut album released by Australian collaborative rock group Far Out Corporation in 1998. It was also the only album released by the group., FOC is the debut album released by Australian collaborative rock group Far Out Corporation in 1998. It was also the alone album liberating by the group.,2.0
 USS Kirk (FF-1087) was a Knox-class destroyer escort originally designated as DE-1087 and reclassified as a frigate (1975) in the United States Navy. Her primary mission of ASW remained unchanged., USS Kirk (FF-1087) was a Knox-class destroyer escort originally designated as DE-1087 and reclassified as a frigate (1975) in the United States Navy. Her primary delegation of ASW remained immutable.,2.0
 Jamie Hepburn (born 21 May 1979 Glasgow) is a Scottish politician. He is a Scottish National Party Member of the Scottish Parliament for Cumbernauld and Kilsyth. He is the second youngest elected member of the Scottish Parliament for the 2007–2011 session after his SNP colleague Aileen Campbell.He was elected during the 2007 election for the Central Scotland region having also contested the Cumbernauld and Kilsyth seat at that election finishing second behind Cathie Craigie., Jamie Hepburn (born 21 May 1979 Glasgow) is a Scottish politician. He is a Scottish National Party Member of the Scottish Parliament for Cumbernauld and Kilsyth. He is the second youngest elected member of the Scottish Parliament for the 2007–2011 session after his SNP colleague Aileen Campbell.He was elected during the 2007 election for the Central Scotland arrondissement having also polemic the Cumbernauld and Kilsyth seat at that election finishing second behind Cathie Craigie.,2.0
 Canadian Airlines International Ltd. was a Canadian airline that operated from 1987 until 2001. The airline was Canada's second largest airline after Air Canada and carried more than 11.9 million passengers to over 160 destinations in 17 countries on five continents at its height in 1996. Canadian Airlines served 105 destinations in Canada more than any other airline., Canadian Airlines International Ltd. was a Canadian airline that operated from 1987 until 2001. The airline was Canada's second largest airline after Air Canada and carried more than 11.9 million passengers to over 160 destinations in 17 countries on five continents at its height in 1996. Canadian Airlines functioned 105 addressee in Canada more than any other airline.,2.0
 The Reporter is the local newspaper based out of Lansdale Pennsylvania owned by Journal Register Company. It primarily serves the communities in the North Penn and Souderton Area School Districts including Lansdale Borough Montgomery Township Hatfield Township Hatfield Borough North Wales Borough Towamencin Township Skippack Township Souderton Borough Telford Borough and other municipalities in northwest suburban Montgomery County in southeast Pennsylvania., The Reporter is the local newspaper based out of Lansdale Pennsylvania owned by Journal Register Company. It primarily serves the communities in the North Penn and Souderton Area School Districts including Lansdale Borough Montgomery Township Hatfield Township Hatfield Borough North Wales Borough Towamencin Township Skippack Township Souderton Borough Telford Borough and alia municipalities in northwest suburban Montgomery County in shoal Pennsylvania.,2.0
 Świątniki [ɕfjɔntˈniki] is a village in the administrative district of Gmina Mosina within Poznań County Greater Poland Voivodeship in west-central Poland. It lies approximately 9 kilometres (6 mi) east of Mosina and 19 km (12 mi) south of the regional capital Poznań., Świątniki [ɕfjɔntˈniki] is a village in the administrative district of Gmina Mosina within Poznań County Greater Poland Voivodeship in west-central Poland. It lurks around 9 kilometres (6 mi) east of Mosina and 19 km (12 mi) south of the regional capital Poznań.,2.0
 Lake Conlin is a lake in Osceola County Florida United States just north of Old U.S. Route 192 near Holopaw. It is the source of the Econlockhatchee River Cat Island Swamp and the Econlockhatchee River Swamp. These bodies of water flow northward to the St. Johns River 101 kilometres (63 mi) downstream. The source of the wetlands are located at the northeastern portion of the lake. The size is 25.42 square kilometres (2542 ha) and 11 kilometres (6.8 mi) in diameter., Lake Conlin is a lake in Osceola County Florida United States just north of Old U.S. Route 192 near Holopaw. It is the source of the Econlockhatchee River Cat Island Swamp and the Econlockhatchee River Swamp. These bodies of water flow northward to the St. Johns River 101 kilometres (63 mi) downstream. The source of the wetlands constitute located at the ne portion of the lake. The size is 25.42 square kilometres (2542 ha) and 11 kilometres (6.8 mi) in diameter.,2.0
 This article presents information about the book; for general information about the topic see Abraham: Historicity and origins and The Bible and history.The Historicity of the Patriarchal Narratives: The Quest for the Historical Abraham is a book by biblical scholar Thomas L., This article presents information about the book; for general information about the topic see Abraham: Historicity and origins and The Bible and history.The Historicity of the Patriarchal Narratives: The Quest for the Historical Abraham is a cookbook per biblical scholar Thomas L.,2.0
