text,adv_text,minimal_k
"""Memphis Wham!"" comes in an awful sounding pseudo-stereoization with all the important information (lead guitar, voice) coming out of the right channel only. Completely annoying!As all the previously unreleased bonus tracks on this CD are of minor quality and should have stayed in the vaults the original ""The Wham Of That Memphis Man!"" is the CD to go for.Terrific music in glorious mono! Fat bass and all!","""Memphis Wham!"" comes in an repulsive sounding pseudo-stereoization with all the important information (lead guitar, voice) coming out of the right channel only. Completely annoying!As all the previously unreleased bonus tracks on this CD are of minor quality and should have stayed in the vaults the original ""Nova Wham Of That Nashville Man!"" is the CD to go for.Terrific music in glorious mono! Fat bass and all!",3.0
"i absolutely love this cd, and the band too. If you like Ska music at all youll love this, and youll probably like it even if you dont' like Ska, they are really awesome","i absolutely love this cd, and the band too. If you like Ska music at all youll love this, and youll probably like it so if you dont' like Ska, ils are really noteworthy",3.0
"My wife loves this spatula. High quality, low price.Someone wrote that it's weak. Ridiculous unless you'retrying to use it as a pry bar.","My wife loves this spatula. High quality, low price.Someone wrote that it's lackluster. Ridiculous without you'retrying to use it oj a pry bar.",3.0
"Used this book for a college level writing class on technical communication. The book has a chapter on everything you need to know from writing a memo to creating a formal report. Along with a good APA/MLA reference book, you'll have no trouble creating impressive documents in any line of work.","Used this book for a college level writing class on technical communication. The book has a chapter on everything you need to know from writing a memo to creating a formal report. Along with a good APA/MLA reference book, you'll ai nos difficulty creating impressive documents in any line of work.",3.0
"The premise of this film is intriguing, and the script isn't that bad. It's a great action film. There's excitement. It's always great to see Edward G. Robinson. Unfortunately, I thought Chuck Heston was a little too old to be doing all that stuff (stunt doubles galore). My problem was with Richard Fleischer's direction. The goofy crowd scenes didn't make sense, especially when the tow-trucks came along. However, it was a fairly good adventure film, good vs evil and some redemption and renewal.","The premise of this film is intriguing, and the script isn't that bad. It's a great action film. There's excitement. It's always great to see Edward G. Robinson. Unfortunately, I thought Chuck Heston was a little too old to be doing all that stuff (stunt doubles galore). My hassle stood with Richard Fleischer's direction. The goofy crowd scenes didn't make sense, especially when the tow-trucks came along. Instead, it was a fairly good adventure film, good vs evil and some redemption and renewal.",3.0
"I love this novel. I've read it several times and generally re-read it every year or so. The science is fascinating, the characters are well drawn, and as someone who actually remembers 1963 , I say the author got the ""feel "" of that time really well. I appreciated the depiction of the Southern California vs. New York City culture clash. I loved the ending. I so often find that the endings of hard SF novels are disappointing. The ending to this one is especially satisfying. Wonderful novel.","I love this novel. I've read it several times and generally re-read it every year or so. The science is fascinating, the characters are well drawn, and as someone who actually remembers 1963 , I say the author got the ""feel "" of that time really well. I appreciated the depiction of the Southern California vs. New York City culture clash. I cared the ending. I so fluently find that the endings of hard SF novels are disappointing. The ending to this one is especially agreeable. Wonderful novel.",3.0
I now have 2. Best price I can find for new is currently walmart. I paid 10 for one at staples & 18 for another at WM after getting spoiled & wanting one for another location.I'll stock up w/ 2 more when I see them low again. They're that good of a value. Don't care for wireless & this one has a great key layout.,I now have 2. Best price I can find for new is currently walmart. I paid 10 for one at staples & 18 for another at WM after getting spoiled & wanting one for another location.I'll stock up w/ 2 plus when I see them low again. They're that good of a value. Don't care onto wireless & this eden has a great key layout.,3.0
"It was hard to put this down and go to sleep in the middle of the night, but I made myself. It was nice having more of it to linger over the next day. This is the best of York's wolf books so far. Don't miss it!","It was hard to put this down and go to sleep in the middle of the night, but I made myself. It was nice having more of it to linger over the next day. This is the good of York's wolf ledgers so far. Don't grable it!",3.0
"This is a must-have book on Brazilian Jiu-Jitsu. It is nicely organized in terms of techniques at each belt-level. The steps are concisely laid out with crisp, clear photographs.Although no book can take the place of live instruction, this is a good reference to have around if you are a student of BJJ.","This is a must-have book on Brazilian Jiu-Jitsu. It is nicely organized in terms of techniques at each belt-level. The steps are concisely laid out with crisp, clear photographs.Although no book can pick the place of live instruction, cette is a good reference to has around if you are a student of BJJ.",3.0
"My son, the origami nut, loves this tiny paper for his origami projects. You have to be really skilled at origiami to work with such small paper. It comes in many beautiful colors and it should last a long time with that many sheets! It was easy to buy this paper because it's hard to find such a small size locally.","My son, the origami nut, loves this tiny paper for his origami projects. You have to be really skilled at origiami to work with such small paper. It comes in many beautiful colors and it should last a long time with that many sheets! It es easy to buy this paper already it's hard to unearth such a small size locally.",3.0
"This item is as advertised. Simple to use and clean. Durable plastic air pump. Rubber/plastic bottle stoppers can be taken apart and cleaned.When all the air is removed from the wine bottle, it makes a high-pitched ""ping"" sound so you know that the air is removed.","This item is as advertised. Simple to use and clean. Durable plastic air pump. Rubber/plastic bottle stoppers can be taken apart and cleaned.When all the air is deleted from the wine bottle, it makes a high-pitched ""ping"" sound so you know that the air exists withdrawn.",3.0
"This is a dark album, and I don't say it for the color. You'll love songs like ""Sign of the cross"" and ""Man on the edge""... But blaze is not exactly what you think.His voice is deeply annoying sometime, but is excellent. THis album deserves a looking.You won't be dissapointed","This is a gloom album, and I don't say it for the color. You'll love songs like ""Sign of the cross"" and ""Man on the edge""... But blaze is not exactly what you think.His voice is deeply annoying sometime, but is excellent. THis album deserved una looking.You won't be dissapointed",3.0
"A couple of years after hearing this record for the first time I still find it fresh, innovative and simply enjoyable. Although not free of imperfections, Furtado's first album is a bold statement by a mainstreem artist who is not afraid to go in her own direction. I instantly got hooked on songs like ""On the radio"", ""Legend"", ""Party"" and the beautiful ""Scared of you"". And ""Turn off the light"" is the best song I've ever heard on a pop record - you just can't get enough of it!","A couple of years after hearing this record for the first time I still find it fresh, innovative and simply enjoyable. Although not free of imperfections, Furtado's first album is a bold statement by a mainstreem artist who is not bang to go in her own direction. I instantly got hooks on songs like ""On the radio"", ""Legend"", ""Party"" and the beautiful ""Scared of you"". And ""Turn off the light"" is the exemplary song I've ever heard on a pop record - you just can't get enough of it!",3.0
"Its a great fin. I gave it a 4 star because it doesn't allow me to go as fast as I would like to go and the fins are a bit wide. Although, you can't beat it if you want a good work out.","Its a great fin. I gave it a 4 star because it doesn't allow me to go as fast as I would like to go and the fins are a bit wide. If, you can't beat it although you want a good work outward.",3.0
I was soooooooo disappointed by this book! I bought it purely for Ms. Laurens' name. I thought it would be a great read on vacation. I was so upset that it wasn't anywhere near the quality of the Bar Cynster books. Thank goodness I bought a Bar Cynster book with me and wound up rereading it on vacation just to entertain myself with a good book. Please Ms. Lauren stick to the Bar Cynster quality books that we have all come to love and romance over!,I was soooooooo disappointed by this book! I acquisition it purely for Ms. Laurens' name. I thought it would be a great read on vacation. I was so upset that it wasn't anywhere near the quality of the Bar Cynster books. Thank goodness I bought a Bar Cynster book with me and wound up rereading it on vacation just to entertain myself with a good book. Please Ms. Lauren wand to the Bar Cynster quality ledgers that we have all come to love and romance over!,3.0
"Comprehensive and substantial questions for SAT takers!. This bool also provides a detailed explanation for each question, therefore more suitable for students who speak English as a second language.","Comprehensive and substantial questions for SAT takers!. This bool apart affords una detailed explanation for each question, therefore more suitable for students who speak English as a second language.",3.0
"I thought this was a good movie overall. Is it going to win any Academy Awards? No. But, it was still entertaining. I haven't read the e-book, so I was unsure as to what was going to happen in the film. While the movie did get slow at parts, it kept me wondering what was going to happen. It's not a scary movie, more weird and creepy than anything else. Recommended for those that have enjoyed other Stephen King films such as ""The Night Flier""","I thought this was a good movie overall. Is it going to win any Academy Awards? No. But, it was still entertaining. I haven't read the e-book, so I was unsure as to what was going to happen in the film. Albeit the movie did get slow at parts, it kept me wondering what was going to arrives. It's nope a scary movie, more weird and creepy than anything else. Recommended for those that have enjoyed other Stephen King films such as ""The Night Flier""",3.0
"I was very happy with the product & fast shipping. The packaging needs to be improved, plastic bag type isn't enough protection. My DVD arrived with a hole into the DVD holder & the DVD was off it's post & sliding around. It doesn't appear to be damaged, but easily could have been.","I was very happy with the product & fast shipping. The packaging needs to be improved, plastic bag type isn't enough protection. My DVD arrived with a hole into the DVD holder & the DVD was off it's post & sliding around. It doesn't appearing of are damaged, but easily could have been.",3.0
"It's refreshing to see a book about data-crunching with Access (instead of how to create a ""contact database"" or something like that). Clearly written with concrete examples.","It's refreshing to see a book about data-crunching with Access (instead of how to create a ""contact database"" or something like that). Clearly writings avec concrete instance.",3.0
THESE GUYS WERE ONE OF THE MOST TALENTED BRITISH HEAVY METAL BANDS OF THE SEVENTIES ALONG WITH DEEP PURPLE THIS COMPILATION FEATURES SONGS LIKE GYPSY AND EASY LIVIN VERY HIGHLY RECOMMENDED.,THESE GUYS WERE ONE OF THE MOST TALENTED BRITISH HEAVY METAL BANDS OF THE SEVENTIES ALONG WITH DEEP PURPLE THIS COMPILATION HALLMARKS SONGS LIKE GYPSY AND EASY LIVIN VERY SEVERELY PROPOSITIONS.,3.0
Grew up with this game. I never thought I would find it in a store. My dad won it in a sweepstakes when I was 10. I never even knew that they put it out in stores at all. So glad to have it again!,Grew up with this game. I never thought I would find it in a store. My dad won it in a sweepstakes when I was 10. I never even knew that they put it out in stores at all. So welcome to ai it even!,3.0
"This was a strong and insightful novel on numerous levels. The ending is not entirely satisfying but this is more than made up for by the character development and the author's commentary on the nature of success, ambition, love, attraction and fatherhood.","This was a strong and insightful novel on numerous levels. To termination is nope entirely satisfying but this is more than made up for by the character development and the author's commentary on the nature of success, ambition, love, attraction and fatherhood.",3.0
"The author basically read my mind in terms of scope and depth of presentation. An easy read, and immediately applicable.","The author basically read my mind in terms of scope and depth of presentation. An simpler lis, and immediately applying.",3.0
Since this stand was made specifically for the Sony TV it is an excellent choice. I really like the way the TV secures onto the stand instead of just sitting on top of it. This is a huge plus with such a big TV. There is a lip on the front where the front of the TV slides in and you don't even notice it plus there is a heavy strap in the back to secure it. Now my kids are worried about knocking this expensive TV off the stand.,Since this stand was made specifically for the Sony TV it is an excellent choice. I really like the way the TV secures onto the stand instead of just sitting on top of it. This is a huge plus with such a gargantuan TV. There is a lip on the front where the front of the TV slides in and you don't even notice it plus there is a heavy strap in the back to secure it. Now my kids be worried about knocking this expensive TV seaward the stand.,3.0
"Ted Nugent's 1975 album for Epic records has become a hard rock classic. Featuring one of Nugent's best and best known songs ""Stranglehold"", this album rocks from start to finish. This is probably Ted Nugent's best album. Highlights include: Stranglehold, Just What the Doctor Ordered, Stormtroopin, Hey Baby and Snakeskin Cowboys. A must for your hard rock collection.","Ted Nugent's 1975 album for Epic records has become a hard rock classic. Featuring one of Nugent's best and best known songs ""Stranglehold"", this album rocks from start to finish. This is assuredly Ted Nugent's good album. Highlights include: Stranglehold, Just What the Doctor Ordered, Stormtroopin, Hey Baby and Snakeskin Cowboys. una must for your hard rock collection.",3.0
...of one of the oldest mysteries in England was thoroughly enjoyable. The story is told in an intelligent manner and seems to logically solve the mystery. Until I read another theory on these two little princes I find more believable I'll stick with this one!,...of one of the oldest mysteries in England was thoroughly enjoyable. The story is told in an intelligent manner and seems to logically solve the mystery. Hasta I read another theory on these two little princes I find more believable I'll broomstick with this eden!,3.0
"I wanted to lite the outside of my house with just red and green lights this year, I found red bulbs but I could not find green ones anywhere. These are just what I needed, the shipped fast, they were packaged well and they were priced right. Thank you! My outside lights looked Great!","I wanted to lite the outside of my house with just red and green lights this year, I found red bulbs yet I could not find green ones anywhere. These are just what I needed, the shipped fast, they were packaged well and they were priced right. Thank you! Mein outside lights seemed Great!",3.0
I consider this a must read book for anyone who wants to improve their career or just how they interact with people. The book is an easy read and filled with interesting stories showing how Dale Carnegie's tactics can work in everyday life. I think it will be a book that I re-read several times.,I consider this a must read book for anyone who wants to improve their career or just how they interact with people. The book is an easy read and filled with interesting stories showing how Dale Carnegie's tactics can work in everyday life. I think it willpower worden a cookbook that I re-read several times.,3.0
Just absolutely first rate work. Simpson's translation is clear and follows closely the original Villon. I'd recommend this to anyone interested in French poetry.,Just absolutely first rate work. Simpson's translation is clear and follows closely the original Villon. I'd recommend this de nobody concerned in French poetry.,3.0
"Perlemuter in my opinion is the best interpreter of Ravel, Perlemuter studied the piano works of Ravel with the own Ravel.","Perlemuter in my opinion is the best interpreter of Debussy, Perlemuter investigating the piano works of Ravel avec the own Ravel.",3.0
"We have all the Sid the Science Kid DVD's and my five year old loves them all, he is always quoting things that he has learnt from watching them. My 10 year old daughter also likes to watch them, but she doesn't like to admit it!","We have all the Sid the Science Kid DVD's and my five year old loves them all, he is always quoting things that he has learnt from watching them. My 10 year old girlie yet adore to watch them, but she doesn't like to admit it!",3.0
I used the original brush head for about 3 months before I decided I needed a new one so I bought these. They are a lot cheaper than at the store. I put on the first one and it broke the second time i used it. Put on another one and it broke within a week. Gave my fiance one and hers broke after a week. Pieces of junk DO NOT BUY.,I used the original brush head for about 3 months before I decided I needed a new one so I bought these. They are a lot cheaper than at the store. I put on the first one and it broke the second time i used it. Mise on another one and it broke within a week. Gave my fiance one and hers broke after a zhou. Pieces of junk DOES NOT BUY.,3.0
"I am soooooo picky about the books I read I have only in my life found 3 books I enjoyed reading.(and I'm don't one of thoughs people who like to sit in front of the TV all day, I love to read when I find a good book.) The books were: Lotto's Proggres, Ella Enchanted, and Star Wars Episode I, The Phantom Menace. I was GREAT!!!!!","I did soooooo selective about the books I read I have only in my life found 3 books I cared reading.(and I'm don't one of thoughs people who like to sit in front of the TV all day, I love to read when I find a good book.) The books were: Lotto's Proggres, Ella Enchanted, and Star Wars Episode I, The Phantom Menace. I was GREAT!!!!!",3.0
"Not being an audio expert I did not know what to expect with the Sennheisr headphones. After a roundtrip to vegas from the east coastI can say for $30 they are a steal. While perhaps not on the level of Bose for the average user they have great sound, moderately comfortable(perhaps I did not break them in fully for 5 hours of straight use) andreally eliminate surrounding noise. All in all, a very good headphone ata great price compared to the others on the market which cost 3 to 4 times the price with minimal advantages.","Not being an audio expert I did not know what to expect with the Sennheisr headphones. After a roundtrip to vegas from the east coastI can say for $30 they are a steal. While perhaps not on the level of Bose for the average user they have great sound, moderately comfortable(perhaps I did not break them in fully for 5 hours of straight use) andreally eliminate surrounding noise. All onto all, una very well headphone ata great price compared to the others on the market which cost 3 to 4 times the price with minimal advantages.",3.0
"I have been looking for this movie for some time now. Amazon made my purchase affordable, quick and easy. Recieved my product faster than anticipated.","I have been looking for this movie for some time now. Amazon made my purchase affordable, quick and effortless. Recieve my product quickened than anticipated.",3.0
"I am still having some problems with IBS, but am still taking Digestive Advantage as I am somewhat better---------just need to stick with it a bit longer.","I am still having some problems with IBS, but am still taking Digestive Advantage as I am fairly better---------just need to twig with it a bit anymore.",3.0
"I bought the CD for my wife - She had it on her Amazon wish list. Although I like Christmas music OK, it tends to get boring, and all blends together after a short time. Not this one! - We actually enjoyed it so much, it was in the CD player well after Chistmas passed.Two thumbs up, 5 stars, and a happy wife - how could you go wrong?","I procure the CD for my wife - She had it on her Amazon wish list. Although I like Christmas music OK, it tends to get boring, and all blends together after a short time. Not this one! - We actually cared it so much, it was in the CD player well after Chistmas passed.Two thumbs up, 5 stars, and a cheerful wife - how could you go wrong?",3.0
Easy to read. How do you guess who the right person is in this story? I kept changing my mind.,Easy to read. How do you guess who the right person is in this story? I remained changeable my intellect.,3.0
"Britain started out ahead, but partly for that reason her carrier forces (and especially planes) were less suited for combat than America's. This is an excellent study of how that came to pass. Sadly missing is an equally insightful look at the Japanese carrier fleet, which in the winter of 1941-42 was arguably the equal of America's.","Britain started out ahead, but partly for that reason her carrier forces (and especially planes) were less suited for combat than America's. This is an excellent study of how that came to pass. Sadly missing exists an too insightful look at the Tokyo carrier fleet, which in the winter of 1941-42 was arguably the equal of America's.",3.0
I saw Page and Plant when they were on their No Quarter tour. It was excellent and I wanted to replace the CD I had purchased. Wish they would tour again-I'd be right there!,I saw Page and Plant when they were on their No Quarter tour. It was funky and I wanted to replace the CD I had purchased. Wish they would tour again-I'd fi rights there!,3.0
"Although the book is not perfect, the books binding is not broken, you can read it, there is not writing in it, and it is in good conditions. Plus, with the extra information in the book, it gives you a better understanding to the story!","Nonetheless the book is not perfect, the books binding is not broken, you can read it, there is not writing in it, and it is in good conditions. Plus, with the extra details in the book, it gives you a optimum understanding to the story!",3.0
The X-Files is one of the best tv series ever. Each episode leaves you wanting more.Oh but so much better having this show on Dvd. I highly recommend this series.Enjoy the show I sure did.,The X-Files is one of the best tv series ever. Each episode leaves you wanting more.Oh but so much better having this show on Dvd. I highly recommend this series.Experience the show I secure do.,3.0
"My son loves this! The camera and video camera are a plus!! It does not have a touch screen though, so I would recommend one with a touch screen - it is much easier to navigate with the touch screen","My son loves this! The camera and video camera are a plus!! It does nope have a touch screen though, so I would recommend one with a touch screen - it is much effortless to navigate with the toque screen",3.0
"I suggest you read/listen to the book twice. First time to get the setting of the time and place. The second to enjoy the story. Dickens is such a good writer that an average person, like myself, cannot appreciate his ability to paint a story. He is an artist as well as a writer.","I suggest you read/listen to the book twice. First time to get the setting of the time and place. The second to enjoy the story. Dickens is such a good scriptwriter that an average person, like myself, cannot appreciate his ability to paint a story. He is an performer as well as una writer.",3.0
"This book is perfect for kids and not bad for adults either. It is very clearly written and has outstanding illustrations. The health strategies and tips provided are done in the context of prevention... But things happen, accidents occur, kids get hurt. This book helps you and your children learn/know what to do in these situations. A fun, interesting, read.","This book is perfect for kids and not bad for adults either. It is very clearly written and has outstanding illustrations. The health strategies and tips provided are done in the context of prevention... But things happen, accidents occur, kids get hurt. This book helps you and your children learn/know what to do in these situations. una pleasures, attractive, read.",3.0
"I have always enjoyed this movie, memorable songs and a step back into the past. Musicals seem to be something one can watch (and listen to) over and over again.","I have always enjoyed this movie, memorable songs and a step back into the past. Musicals transpires to worden nada one can watch (and listen to) over and over again.",3.0
Good product. Exactly what I expected. It serves the purpose for a basic running watch.Will buy other polar products based on future needs.,Good product. Exactly what I expected. It serves the purpose for a basic running watch.Desire procured else polar products based on future needs.,3.0
Do not make the mistake I made and think it will work on your iMac though! I mistakenly purchased this for mounting my iMac. It states clearly for Cinema Displays! My bad! LOL! however the quality is outstanding and will do what you want it to do very very well!,Do not make the misguided I made and think it will work on your iMac though! I mistakenly purchased this for mounting my iMac. It states clearly for Cinema Displays! My bad! LOL! instead the quality is unresolved and will do what you want it to do very very well!,3.0
"The product itself is great. I own several. They used to work wonderfully, but my newer cars disconnect the lighter socket when they are not running. Therefore, the charger doesn't do anything. Yes, I could get the lighter socket rewired. The thing I loved about this was how easy it was. Taking my car in to be rewired to use it is not what I consider easy.Great Product. Lousy new cars.","The product itself is great. I own several. They used to work wonderfully, but mio newer cars disconnect the lighter socket when they are not running. Therefore, the charger doesn't do anything. Yes, I could get the lighter socket rewired. The thing I loved about this was how easy it was. Taking my car in to be rewired to use it is nos what I consider easier.Great Product. Lousy new cars.",3.0
"Good book as far as text books go. I have found that some of the words are missing. They just did not get printed. So I have been having to ""fill in the blanks"", other than that it is good.","Good book as far as text books go. I have found that some of the words are missing. They just did not get printed. Even I have been having to ""fill in the blanks"", alia than that it exists good.",3.0
"The sound is wonderful - whether two channel (preferred) or surround. It is a music lover's delight. The video is not so good. It is slightly better than what you would see on cable. The shots are soft. The video doesn't wow the viewer like a HD-DVD should. Get ""Die Fledermaus"" or ""A Midsummer Night's Dream"" instead.","The sound is wonderful - whether two channel (preferred) or surround. It is a music lover's delight. The videotaped is nos so good. It is slightly better than what you would see on cable. The shots are soft. The video doesn't wow the viewer adores a HD-DVD should. Get ""Die Fledermaus"" or ""A Midsummer Night's Dream"" instead.",3.0
"This is a wonderful historicl tale of a doctor who is Jewish, and how he conceals his religion from Torquemada and the Spanish inquisition. He sends his family to the safety of Africa, selling everything he owned. He however keeps his gold home key, only to pass on the key, and the memories it represents.","This is a wonderful historicl tale of a doctor who is Jewish, and how he conceals his religion from Torquemada and the Spanish inquisition. He sends his family to the safety of Africa, selling everything he owned. He still remains his gold home paramount, only to pass on the key, and the memories it represents.",3.0
i didn't have high expectations for this little thing but i update it with pictures of my 20m old daughter to take to show my mom when we go visit..she wears reading glasses and even agree's its a spiffy little thing...i bought her one and my bf's father one to show off the granddaughter...both love it and its simple to use.,i didn't have high expectations for this little thing but i update it with pictures of my 20m old daughter to take to show my mom when we go visit..she wears reading glasses and even agree's its a spiffy little thing...i bought her one and my bf's father one to show off the granddaughter...both amour it and its simply to used.,3.0
"I was in the play ""The Wiz"" this year and it tempted me to buy the movie and I was not disappointed. It has great singing, dancing, and sets and it's great to watch more than once.Diana Ross stands out as Dorthy, as well as Michael Jackson Playing the Scarecrow (which I played in teh play production). The music is incredible and the soundtrack is a good buy, too.","I was in the play ""The Wiz"" this year and it tempted me to buy the movie and I was nope disappointed. It has great singing, dancing, and sets and it's great to watch more than once.Diana Ross stands out as Dorthy, as well as Michael Jackson Playing the Scarecrow (which I played in teh play production). The music is unthinkable and the soundtrack is a good buy, zu.",3.0
My picture bracket fell down so I tried this stuff. I waited the recommended time then put my breakfast tray up. It fell down right away.,My picture bracket fell down too I tried cette stuff. I awaits the recommended time then put my breakfast tray up. It fell down right away.,3.0
"Is play that funky music on the cd??? I really want the cd , but im not sure if this song is on it. Best song eva! Please help!! Luv me","Is play that funky music on the cd??? I really want the cd , but im not sure if this song is on it. Best song eva! Invites assistance!! Sweetheart me",3.0
"In this day of searching for all things retro, nothing will bring back the memories like Todd at his best. If you weren't around for the album, listen to the CD by blacklight, with headphones, of course.","In this day of searching for all things retro, nothing will bring back the memories like Todd at his best. Although toi weren't about for the album, listen to the CD by blacklight, with headphones, of course.",3.0
"More bolder songs,better beats,more consistency than Its about time, which had just a couple of stand out tracks. This one can play all the way throught without skipping.","More bolder songs,better beats,more consistency than Its about time, which had just a couple of stand out tracks. Cette one can play all the way throught no omitting.",3.0
Bought this cd when it first came out for No Rain i realized it was a good album ! My fave being the unlisted ultra sad song ! Was one of the cds i picked to sustain me thru the short lived awfull grunge period ! I recomned this album as part of your collection if for no other reason to show there was some good music during that period !,Bought this cd when it first came out for No Rain i realized it was a good album ! My fave being the unlisted ultra sad song ! Was one of the cds i picked to sustain me thru the short lived awfull grunge period ! I recomned this album as portion of your collection if for no other reason aux spectacle there was some good music during that period !,3.0
I got the Gigmaster for smaller venues that didn't need a full on system. It has exceeded my expectations. It has all the bells and whistles and sounds awesome. The price was awesome too.,I got the Gigmaster for smaller venues that didn't need a full on system. It has exceeded my expectations. It has all the bells and whistles and sounds awesome. The prix was funky zu.,3.0
"BAKING BY FLAVOR shows the way to bake deliciously, happily and successfully. The appealing style of the book draws one into delightful reading and ever better baking.It is truly a 5 star must.","BAKING BY FLAVOR shows the way to bake deliciously, happily and successfully. The appealing style of the book draws one into delightful reading and ever better baking.It is frankly una 5 star gotta.",3.0
"This chalk is perfect. I bought a chalk board for me to do trigonometry problems and purchased this chalk, and it was such a good buy i got three of them!I highly recommend this chalk. I've tried others, but they aren't anywhere near as good as these.","This chalk is perfect. I bought a chalk board for me to do trigonometry problems and purchased this chalk, and it was such a buena buy i got three of them!I terribly proposed this chalk. I've tried others, but they aren't anywhere near as good as these.",3.0
"Not The Beatles best record, but still a damn fine album. It does include one of the greatest rock 'n' roll songs of all time ""I Saw Her Standing There"". You should own all of The Beatles albums.","Not The Beatles best record, but still a damn alright album. It does include one of the greatest rock 'n' roll songs of all time ""I Saw Her Standing There"". You should owned everything of The Beatles albums.",3.0
"I originally bought this book as some light reading while stuck at home in the snow, and fell in love with it! It's a great quick read and has lots of twists and turns that always keep you guessing as to what Lila is going to do next. Greatly recommend this book to everyone!!","I originally bought this book as some light reading while stuck at home in the snow, and fell in love with it! It's a great quick read and has lots of twists and turns that always keep you guessing as to what Lila is going to do next. Greatly proposals this book de someone!!",3.0
"Very large pig ears for the price. I have bought pig ears from many pet supply companies, at stores, catalog and on line. The size on this batch was great. Nice size, not thin or gone in 3 minutes. Our golden has been known to eat one like a potato chip- 2 bites and it's gone, but these pig ears hold up very well to his "" love for the ears "". Smell fresh and Bubby is 100% satisfied !!!! He's happy, I'm happy !","Very sizable pig ears for the price. I have bought pig ears from many pet supply companies, at stores, catalog and on line. The size on this batch was great. Nice size, nos thin or gone in 3 minutes. Our golden has been known to eat one like a potato chip- 2 bites and it's gone, although these pig ears hold up very well to his "" love for the ears "". Smell fresh and Bubby is 100% satisfied !!!! He's happy, I'm happy !",3.0
