text,adv_text,minimal_k
"I don't think that this device's desription does it justice. It works in the _wall_socket_ (120v AC) and in the _car_ and in the _airplane_. That's worth [$] over the price of a new laptop adapter in and of itself. On top of that, it can work with your PDA and cell phone ...extra).I'd give it 5 stars...","I don't think that this device's desription ai it justice. It works in the _wall_socket_ (120v AC) and in the _car_ and in the _airplane_. That's worth [$] over the price of a new laptop adapter in and of itself. On top of that, it can work with your PDA and cell phone ...extra).I'd giving it 5 stars...",2.0
"After looking at quite a few deck storage boxes I ended up with this one. It was EXTREMELY easy to assemble and a nice looking box. It looks like a nice bench, not a large cooler like some others I looked at. It is large enough for all of my seat cushions and nice looking also.And I hate when people rate a product unfairly because it was damaged in shipping. Give UPS 1 star, not the product!","After looking at quite a few deck storage boxes I ended up with this one. It was EXTREMELY easy to assemble and a enchanting looking box. It looks like a nice bench, not a large cooler like some others I looked at. It is large enough for all of my seat cushions and nice looking also.And I hate when people rate a product unfairly because it was damaged in shipping. Give UPS 1 star, nothing the product!",2.0
"I just got this set for my 25th anniversary. It is sooo beautiful!!! I expected it to be nice from the picture - but it's so much better than I ever hoped!!! I can't believe this price... wow!!!!! I got the yellow gold, it's a beautiful set and a great buy!!!","I just got this set for my 25th anniversary. It is sooo funky!!! I expected it to be nice from the picture - but it's so much improved than I ever hoped!!! I can't believe this price... wow!!!!! I got the yellow gold, it's a beautiful set and a great buy!!!",2.0
"For a book report, I did the book The Outsiders by S.E. Hinton for my 7th grade class. This book was full of excitement. I felt like I was in the book. I liked the part when they saved the kids from a burning building. I would recommend this book for anyone who likes adventure and excitement. I really enjoyed reading this book, The Outsiders. I never wanted to put it down.","For a book report, I did the book The Outsiders by S.E. Hinton for my 7th grade class. This book was full of excitement. I felt like I was in the book. I liked the part when they saved the kids from a burning building. I would recommend this book for anyone who likes adventure and excitement. I really enjoyed reading this book, The Aliens. I jamais wanted to put it down.",2.0
"We bought this CD to add to our collection of all her albums, ecpecting it to be as good as the others. We have all of her recordings, and used to see her live whenever we could. She is as good a Cajun musician as ever took a stage. Perhaps the best. We are so disappointed with the musical direction she has chosen.She needs to return to what she does best. This is just mediocre pop rock. We gave it away.","We bought this CD to add to our collection of all her albums, ecpecting it to be as good as the others. We have all of her recordings, and used to see her live whenever we could. She exists as good a Cajun musician as ever took a stage. Perhaps the best. We are so disappointed with the musical direction she has chosen.She needs to return to what she does best. This is just mediocre pop rock. Ours gave it away.",2.0
"I first encountered Amy Bloom's keen insight and matter-of-fact humanity in the pages of New Woman magazine, where she writes a monthly advice column called ""Sex/Life."" Upon discovering she had written a novel, I ordered it without hesitation. I was not disappointed. Love Invents Us is a startling and sensuous look at human relationships. Bloom shows us how every love affair (define that as you will) leaves its footprints on our personalities, with wonderful or disastrous results","I first encountered Amy Bloom's keen insight and matter-of-fact humanity in the pages of New Woman magazine, where she writes a monthly advice column called ""Sex/Life."" Upon discovering she had written a novel, I ordered it without hesitation. I was nos disappointed. Love Invents Us is a startling and sensuous look at human relationships. Flourish shows us how every love affair (define that as you will) leaves its footprints on our personalities, with wonderful or disastrous results",2.0
"Feels like a good quality tool. I gave it 4-stars for two minor reasons;1. it would have been nice if it had a variable thumb roller for varying speeds during operation (not a big deal though).2. the precision of the motor is just not quite what I would call ""harmonically balanced"". It has a ever so slight crunchy/crackling sound to the motor (at least mine), but, it does not appear to impede the utility of the device.A worthy purchase.","Feels like a good quality tool. I gave it 4-stars for two minor reasons;1. it would have been nice if it had a variable thumb roller for varying speeds during operation (not a big deal though).2. the precision of the motor is just not quite what I would call ""harmonically balanced"". It has a ever so slight crunchy/crackling sound to the motor (at least mine), but, it does not appear to impede the utility of the device.A meritorious procured.",2.0
"Without going into any plot details, if you are looking for a film from one of the golden eras of horror (late 70's/early 80's)you probably won't be disappointed. I was pleasantly surprised to discover it. Flavours of Texas Chainsaw and Friday the 13th are sprinkled throughout, along with the slighted faded colours and cliched characters indicative of the time. Great atmosphere and straight forward story. Combine with alcohol, smoke and a Friday night and you will be entertained. Spooky!","Without going into any plot details, if you are looking for a film from one of the golden eras of horror (late 70's/early 80's)you probably won't be dashed. I was pleasantly surprised to discover it. Flavours of Texas Chainsaw and Friday the 13th are sprinkled throughout, along with the slighted faded colours and cliched characters indicative of the time. Grande atmosphere and straight forward story. Combine with alcohol, smoke and a Friday night and you will be entertained. Spooky!",2.0
another cheaper end cable that does the job its intended to do. A+ quality.. using it with a Vizio Soundbar,another cheaper end cable that wo nova job its intended to do. A+ quality.. using it with a Vizio Soundbar,2.0
"Patricia Cornwell may take you to a city street in Virginia or to a country across the ocean, but the fact is that Patricia takes you where ever she goes. You cannot resist the tug of her pen as she writes her story all around you. Before you know it, you are not sure if you should put on a pot of coffee for Marino or a neglige for Benton. Thanks Patricia, we can all use a break from our own lives now and then!","Patricia Cornwell may take you to a city street in Virginia or to a country across the ocean, but the fact is that Patricia takes you where ever she goes. You significant resist the tug of her pen as she writes her story all around you. Beforehand you know it, you are not sure if you should put on a pot of coffee for Marino or a neglige for Benton. Thanks Patricia, we can all use a break from our own lives now and then!",2.0
"If you like ninjas,cartoons,or fighting games,this is the game for you! Naruto Clash of Ninja 2 for NGC is awesome. NCON2 features 23 total characters, a new 4-player mode, a longer story mode, and much more.The characters include:Naruto,Saska,Sakura,Kakashi,Iruka,Guy,Haku,Zabuza,Shicamaru,Ino,Neji,Hinata,Lee,Kiba/Akamaru,Kankura/Crow,Gaara,and others.As you can see,if you're considering buying this,BUY IT!P.S. It's rated T cause' it's a fighting game.","If you like ninjas,cartoons,or fighting games,this is the game for you! Naruto Clash of Ninja 2 for NGC is awesome. NCON2 features 23 total characters, a new 4-player mode, a longer story mode, and much more.The characters comprise:Naruto,Saska,Sakura,Kakashi,Iruka,Guy,Haku,Zabuza,Shicamaru,Ino,Neji,Hinata,Lee,Kiba/Akamaru,Kankura/Crow,Gaara,and others.Oj you can see,if you're considering buying this,BUY IT!P.S. It's rated T cause' it's a fighting game.",2.0
It took me a few hours to finish. Who knew a great book could be written in so few pages?,It took me a few time to finish. Who knew a great book could be writes in so few pages?,2.0
"I love this watch. This is the third one for me. It has both silver and gold accents so it goes with everything. It is slim and attractive. The only bad thing is the latch will come open by itself. Thus, I lost the first 2. This time I took it to a watch repair and had the clasp tightened. No problems with it just falling off anymore. I highly recommend this product.","I amore this watch. This is the third one for me. It has both silver and gold accents so it goes with everything. It is slim and attractive. The only bad thing is the latch will come open by itself. Thus, I lost the first 2. This time I took it to a watch repair and had the clasp tightened. No problems with it just falling off anymore. I highly proposals this product.",2.0
Theres not too much to say other than this little portable weber rocks! it cleans up easily and grills really well. it gets a little hot when you grill on high so dont put it on a plastic table or anything.,Theres not too much to say other than this little portable weber rocks! it cleans up easily and grills really well. it gets a little scorching when you grill on high so becasue put it on a plastic table or anything.,2.0
I like it. My baby likes it. It's light weight and easy to handle. Neutral color for baby boy or girl. Good design. Recommend.,I like it. My baby likes it. It's light weight and easy to handle. Neutral color for baby boy or girl. Good conceived. Recommendations.,2.0
"When i first heard this Cd i couldnt believe how much i liked it. I thought it was just an overall great cd with no songs that were real bad on it. The best song on it was probably All Around the World. It's a change from there older music, but not a bad one.","When i first heard this Cd i couldnt believe how much i liked it. I thought it was just an overall great cd with no songs that were real bad on it. The best song on it was probably All Around the World. It's a change from there older music, nonetheless nos a bad one.",2.0
I accidentally ran across this CD and it is great! I am really excited to find something like this especially since I had never heard of Love Riot before. So Beautiful is a great song and the music rocks.,I accidentally ran across this CD and it is sublime! I am really excited to find something like this especially since I had never heard of Love Riot before. So Beautiful is a great song and the music cobbles.,2.0
The movie could have been good...they took a decent story and messed it up....not worth $5....avoid at all costs!! I'm glad I rented it first!,The cinematic could have been good...they took a decent story and messed it up....not worth $5....avoid at all costs!! I'm glad I renting it first!,2.0
"I was super hyped about this release and also apprehensive at the same time, but it is really hot. The whole CD is creative and a little reminiscant of 80's freestyle music. It is fun and gives a fresh spin to the sound of the 80's. It exceeded all expectations.","I was super hyped about this release and also apprehensive at the same time, but it is really sexier. The whole CD is creative and a little reminiscant of 80's freestyle music. It is fun and gives a fresh spin to the sound of the 80's. It outshine all expectations.",2.0
Bought this for my girlfriend who is both a fan of and knowledgeable about world music. She only knew a little about Shirley Collins but got a big kick from this disk. The music moves out from the Renn Faire crowd and the May Pole dancers to what I guess we have to call Olde Weird England. Traditional folk music of the British Folks.,Bought this for my girlfriend who is both a fan of and knowledgeable about world music. She only knew a little about Shirley Collins but got a big kick from this disk. The music moves out from the Renn Faire crowd and the May Pole dancers to what I guess we have to call Olde Weird England. Conventional folk music to the British Folks.,2.0
"This is probably my third favorite Al-Bum (behind Running With Scissors, and, that's right, Polka Party!). Terrific parodys include ""Amish Paradise"", ""Gump"", and ""Phony Calls"". This Al-Bum also features some great originals by Al, like ""Everything You Know Is Wrong"" (my favorite song on the Al-Bum), ""Callin' In Sick"", ""I Remember Larry"", and ""The Night Santa Went Crazy"". Everything on the Al-Bum is great!","This is probably my third favorite Al-Bum (behind Running With Scissors, and, that's right, Polka Party!). Terrific parodys include ""Amish Paradise"", ""Gump"", and ""Phony Calls"". This Al-Bum otherwise features some great originals by Al, like ""Everything You Know Is Wrong"" (my favorite song on the Al-Bum), ""Callin' In Sick"", ""I Remember Larry"", and ""The Night Santa Went Crazy"". Everything on the Al-Bum is whopping!",2.0
We got this for our son's 3rd birthday. He likes it a lot. The adjustable part is minor and it knocks over with every hit but it serves it's purpose for fun in the backyard. The storage part is great.,We got this for our son's 3rd birthday. He likes it a lot. The adjustable part is minor and it knocks over with every hit but it serves it's purpose for fun in the backyard. To storerooms part is great.,2.0
"This game has great graphics. Although the charecters on one side are tough to beat and dont have the powerful cards in the beginning. The first two openets that I have beaten were easy to beat when learning the controls. Other than that I'm a Yu-Gi-Oh fan, a video gamer. I reccomend that you buy this game.","This game has great graphics. Although the charecters on one side are tough to beat and dont have the powerful cards in the beginning. The first two openets that I have beaten were easy to beat kai learning the controls. Other than that I'm a Yu-Gi-Oh fan, a video gamer. I reccomend that you buying this game.",2.0
"This book was purchased for my 6th grade son. He read it in less than a week. These books are fun and easy to read. They give a background of the actual person and how they came to discover or invent something. We have several of the Jeanne Bendick books and now my 5th grade daughter is reading them. Unlike typical school science books spurting dates and names, we appreciate getting to know these inventors in this lighthearted manner.","This book was purchased for my 6th grade son. He read it in less than a week. These books are fun and easy to read. They give a background of the actual person and how they came to discover or invent something. We have differing of the Jeanne Bendick books and ora my 5th grade daughter is reading them. Unlike typical school science books spurting dates and names, we appreciate getting to know these inventors in this lighthearted manner.",2.0
"I've seen this movie so many times, on TV, on video, but I never get bored of it. It is a very fine pice for romantic people and for Jane Seymour fans it just has to belong to their video collection. A fine team: Seymour and Andrews. We can see them in The Woman He Loved, too, and they are just terrific together!","I've seen this movie so many times, on TV, on video, but I never get bored of it. It is a very fine pice for romantic people and for Jane Seymour fans it just has to belong to their video collection. A fine teams: Seymour und Andrews. We can see them in The Woman He Loved, too, and they are just terrific together!",2.0
I really enjoy it. I've started to learn Japanese by myself and this book helped me with it. It's perfect to learn how to speak (using romaji). I just think that it should have more kanji.,I really enjoy it. I've started to learn Japanese by myself and this book helped me with it. It's perfect to learn how to speak (using romaji). I alone think that it should have plus kanji.,2.0
"First, let's not forget that ""Elephant"" is one of the greatest records ever made. Not much in the past twenty years stacks up to that record. Jack substitutes much of his Airliner, bluesy guitar with other instrumentation, Piano, other keyboards, acoustic guitar...who cares... This is a fine record from the great Jack White. He gets funky and folky on this one, solid stuff, can't wait for the next one. Jack White saves rock with every record, we all owe him a lot.","First, let's not forget that ""Elephant"" is one of the greatest records ever made. Not much in the past twenty years stacks up to that record. Jack substitutes much of his Airliner, bluesy guitar with other instrumentation, Piano, other keyboards, acoustic guitar...who cares... This is una belle record from the great Jack White. He gets funky and folky on this one, solid stuff, can't wait for the next one. Jack White saves rock with every record, we all owe him a lot.",2.0
"Not only are the designs beautiful, the instructions are adequate for a beginning beader. I bought this book, having never made anything with beads before, and made five purses from this book, bought another one of Ms. Elbe's books and am currently working on one of those. Ms. Elbe's method for crafting amulet purses using peyote stitch result in a very strong purse that will last forever. Not only is attention paid to the purse design, but the fringe and strap are also designed beautifully.Highly recommend any of Ms. Elbe's books for beading.","Not only are the designs beautiful, the instructions are adequate for a beginning beader. I bought this book, having never made anything with beads before, and made five purses from this book, bought another one of Ms. Elbe's books and am currently working on one of those. Ms. Elbe's method for crafting amulet purses using peyote stitch result in a very strong purse that will last forever. Nothing jen is attention paid to the purse design, but the fringe and strap are also designed beautifully.Highly recommend any of Ms. Elbe's books for beading.",2.0
"There are real nuggets of divine wisdom in this classic. My only concern is his very heavy animosity towards the world. His spiritual insights are rewarding, but I am (currently) a strong believer of being *in* the world but not *of* the world viz ""Passionately loving the World"" by St. Josemaria Escriva. I can still temper or filter his animosity to mine some real spiritual gems.","There are real nuggets of divine wisdom in this classic. My only concern is his very heavy animosity towards the world. His spiritual insights are rewarding, but I am (currently) a strong believer of being *in* the world but not *of* the world viz ""Passionately loving the World"" by St. Josemaria Escriva. I can still temper nor filter his animosity to mine some veritable spiritual gems.",2.0
"At last we have the complete movie and all the bonus material (Special features) in Blu-ray format. That's what I've been waiting for a long time. I won't review the movie, other have already done it. It's not the greatest movie, but it achieves its purpose. All I can say is that this is the edition to be bought.","At last we have the complete movie and all the bonus material (Special features) in Blu-ray format. That's what I've been waiting for a long time. I won't review the movie, other have already done it. It's not the greatest movie, but it achieves its purpose. All I can say is that this is the editorial to be procure.",2.0
"Beautiful sheets, extremely nice for the price. I refuse to iron sheets, they came out of the dryer very wrinkly, but I did iron the pillow cases and they look very nice with if they are seen with our bed ensemble. I highly recommend them if you don't mind the wrinkle or are willing to iron them.","Beautiful sheets, extremely nice for the price. I refuse the iron sheets, they came out of the dryer very wrinkly, but I did iron the pillow cases and they look very nice with if they are seen with our bed ensemble. I highly recommending them if you don't mind the wrinkle or are willing to iron them.",2.0
"This film qualifies for the ""Film Noir"" category.It is well done and has a dark humour about it. Ryan O'Neal and Bruce Dern are perfect foils for each other; both quite laconic and laid back in their attitudes - one (driver) as the hunted and one (cop) as the hunter. The driving sequences are great and much more believable than the ""Bullitt"" sequences; that were obviously sped up, and the green VW that kept appearing in the shots was irritating. It has a nice twist at the end = work out how the money disappeared!","This film qualifies for the ""Film Noir"" category.It is well done and has a dark humour about it. Ryan O'Neal and Bruce Dern are perfect foils for each other; both quite laconic and laid back in their attitudes - one (driver) as the hunted and one (cop) oj the hunter. The driving sequences are overwhelming and much more believable than the ""Bullitt"" sequences; that were obviously sped up, and the green VW that kept appearing in the shots was irritating. It has a nice twist at the end = work out how the money disappeared!",2.0
"These guys are in their 60's and are still on the road, but this disc is an ok but not great re-master of the 70's original releases. John Kay makes the band what it has become which is a great 70's band. A nice CD to have for old times sake.","These guys are in their 60's and are still on the road, but this disc is an okey nevertheless not great re-master of the 70's original releases. John Kay makes the band what it has become which is a great 70's band. A nice CD to have for old times sake.",2.0
I've used a pair of these tongs for years. One of the ends of my tong is becoming worn so I'm ordering more. I think they are great.,I've used a pair of these tongs for years. One of the ends of my tong is becoming worn so I'm ordering more. I idea they are resplendent.,2.0
Written by prominent mathematicians it is the one of the best books on the topic .The language of the book is very simple so it is suitable for physics ...,Written by prominent mathematicians it is the one of the best books on the topic .The linguistics of the book is very mere so it is suitable for physics ...,2.0
"Zippo at its finest, this clip is absolutely perfect for the one who needs their zippo but also needs the pocket space, i would trust it anywhere!","Zippo at its finest, this clip is absolutely irreproachable for the one who needs their zippo but also needs the pocket space, i would trust it nowhere!",2.0
"Spignesi embarks on his maiden voyage in fiction with all sails full. I don't have a lot of time to devote to reading contemporary fiction (my passion is philosophy, of all things), so I have little patience for writing that is a: verbose, and b: intellectually slight.""Dialogues"" met all my needs. Terse prose, challenging ideas, characterizations that engaged my interest, and a resolution that blew me away.In my opinion, this book is a must-read for readers wishing to tackle thorny spiritual and legal perspectives that resonate with today's major issues. Can a movie or theater-piece be far behind?Jay Halpern","Spignesi embarks on his maiden voyage in fiction with all sails full. I don't have a lot of time to devote to reading contemporary fiction (my passion is philosophy, of all things), so I have little patience for writing that is a: verbose, and b: intellectually slight.""Dialogues"" adhered all my requiring. Terse prose, challenging ideas, characterizations that engaged my interest, and a resolution that blew me away.In my opinion, this book is a must-read for readers wishing to tackle thorny spiritual and legal perspectives that resonate with today's major issues. Can a movie or theater-piece be far behind?Jay Halpern",2.0
"I loved this watch... it's realy big but has girly details so it doesn't looks bad on a woman... i'm realy tall so it looks nice... but if you are not, you might want to consider a smaller watchThe only thing that I didn't liked it's the buckle... it's not that easy to use..","I loved this watch... it's realy big but has girly details so it doesn't looks bad on a woman... i'm realy tall so it looks nice... but if you are not, you might want to consider a smaller watchThe purely thing that I didn't liked it's the buckle... it's nothing that easy to use..",2.0
"For those unfamiliar with history and wanting (or needing) to gain some understanding of the time period or personages involved, this documentary is an excellent primer.Wood and his crew are very adept at brining together both the physical landscapes of history and the possible mindset of the subjects himselves. Though history is seen through subjective goggles, Wood's vision feels clear, and the depictions are always based in logic and known fact, with the human touch sometimes lost in academic quarreling.Highly recommended.","For those unfamiliar with history and wanting (or needing) to gain some understanding of the time period or personages involved, this documentary is an excellent primer.Wood and his crew are very adept at brining together both the physical landscapes of history and the possible mindset of the subjects himselves. Whereas history is seen through subjective goggles, Wood's vision feels clare, and the depictions are always based in logic and known fact, with the human touch sometimes lost in academic quarreling.Highly recommended.",2.0
"So many people are griping that this isn't The Hitchikers Guide, well we bloody well know that! Mr. Adems states quite plainly in the newest addition of The Guide that it was the creation of freak circumstances and too much grolsh on an empty stomach. We must see this book as the unique work of art that it is. By the way they're paying me to write this by the character so I'll add a few seldom used ones:Z ^ {|;# thank you.","So many people are griping that this isn't The Hitchikers Guide, well we bloody well know that! Mr. Adems states quite plainly in the newest addition of The Guide that it was the creation of freak circumstances and too much grolsh on an empty stomach. We owes admire this book as the unique work of art that it is. By the way they're paying me to write this by the character so I'll add a few seldom used ones:Z ^ {|;# thank you.",2.0
"I bought this for my 4 year old son and he loves it. Be warned - if there's any kind of breeze you may wish to wait until you get to a big field or park before you launch this plane! My husband and son launched it in our front yard and it swirled around for a good 3 minutes 50 ft in the air, threatening to land on any number of neighborhood rooftops! Loads of fun, recommend this.","I bought this for my 4 year old son and he loves it. Be warned - if there's any kind of breeze you may wish to wait until you get to a big field or park before you launch this plane! My husband and son launched it in our front yard and it swirled around for a good 3 minutes 50 ft in the air, threatening to land on any number of neighborhood rooftops! Loads of pleasurable, propose this.",2.0
"This was different than I usually read and exciting page turner the way I like them. The main character, Lars Marlin, is beside himself knowing that a con man, Paco Corvino, had gotten in good with a rich family and was about to not only take their riches but their lives as well. Lars is powerless to stop Paco and the seemingly evitable events are unstoppable. Then Lars makes his move and it is non-stop action there after as he tries to expose Paco and deal with him and his bandits.","This was different than I usually read and exciting page turner the way I like them. The main character, Lars Marlin, is beside himself knowing that a con man, Paco Corvino, had gotten in good with a rich family and was about to not only take their riches but their lives as well. Lars is impotent to stop Paco and the seemingly evitable events are unstoppable. After Lars makes his move and it is non-stop action there after as he tries to expose Paco and deal with him and his bandits.",2.0
The next exit is a very valuable tool while traveling in the car. It's like previewing an exit before you get off the highway.,The next exit is a very valuable tool while traveling in the car. It's fond previewing an exit formerly you get off the highway.,2.0
"Very disappointed, I thought these would at least get me in the ball park of my kid's temperature. They were reading 95-97 degrees when he had a 101 fever! Completely useless. Never even registered body temp.","Very disappointed, I thought these would at least get me in the ball park of my kid's temperature. They were reading 95-97 degrees when he had a 101 fever! Completely useless. Jamais even taped body temp.",2.0
"I received the Fluke 63 IR thermometer and it is not per the picture on Amazon. The picture shows a device with buttons below the display but what I received had no buttons, just a plain grey surface, although the box and the device had ""63"" on them. The manual says the buttons only come with the 66 and 68 models. Misleading picture, not good......","I received the Fluke 63 IR thermometer and it is not per the picture on Amazon. The picture shows a device with buttons below the display but what I received had no buttons, just a plain grey surface, although the box and the device had ""63"" on them. The manual says the buttons only come with the 66 and 68 models. Fallacious picture, nope good......",2.0
"Item shipped quickly and arrived undamaged. Fit perfectly and does the job effectively. Connected to my dust collector with the 4"" outlet and very little dust/chips escape.","Item shipped quickly and arrived undamaged. Fit perfectly and does the job effectively. Connected to my dust collector with the 4"" outlet and utterly kiddo dust/chips escape.",2.0
This is incredibly energetic cow-punk or something like that. It still amazes me that he did not get completely famous with this stuff. Anaway songs like the human cannonballl really have lots of energy.,This is incredibly energetic cow-punk or something like that. It still amazes me that he did not get completely famous with this stuff. Anaway anthems like the human cannonballl actually have lots of energy.,2.0
"Good points of view, but not all-encompassing analysis. Not militantly feminist, but focuses on a woman's perspective. A nice companion to the commentary one normally finds.","Good points of view, but not all-encompassing analysis. Not militantly feminist, but focuses on a woman's perspective. A ravishing companion de the commentary one normally finds.",2.0
what the $#&* is this??? trivium present the crusade......music and lyrics written by metallica??? ok its good saying who inspired you growing up and even doing a cover song of the band.... but coming out with a cd thats sounds exactly like them....Posuers!!! worst cd ever thank god i gave it to a friend for his b-day and i listened to it then. not worth buying!! if u have this cd sell it on amazon and hope some one wants it.,what the $#&* is this??? trivium present the crusade......music and lyrics written by metallica??? ok its good saying who inspired you growing up and even doing a cover song of the band.... but coming out with a cd thats sounds exactly like them....Posuers!!! worst cd ever thank god i gave it to a friend for his b-day and i listened to it then. not worth buying!! though u has this cd sell it on amazon and hope some one wants it.,2.0
Janet Evanovich writes with a nonchalance that works wonderfully especially with her characters. This casual manner is hilarious as Stephanie Plum runs pell-mell through the novel. And Plum consistently stays in character all the way down to buying a blender for a free daiquiri mix when she can't afford to pay utilities. Well done! A fast and very fun time!,Janet Evanovich writes with a nonchalance that works shockingly especially with her characters. This casual manner is hilarious as Stephanie Plum runs pell-mell through the novel. And Plum consistently stays in character all the way down to buying a blender for a free daiquiri mix when she can't afford to pay utilities. Well fact! A fast and very fun time!,2.0
I bought 4 and gave two to friends and keep extras for all my running shoes. The holder is very easy to apply to your shoe -- fits easily under the laces and is secure when you run. Just add your Sport Sensor -- it fits nice and secure into the pouch and you're ready to go!,I bought 4 and gave two to friends and keep extras for all my running shoes. The holder is very easy to apply to your shoe -- fits easily under the laces and is secure when you run. Exclusively summing your Sport Sensor -- it fits nice and secure into the pouch and you're ready to go!,2.0
I really enjoyed the above book and thought well enough of it to buy two more of them. Great service!,I really enjoyed the above book and thought well enough of it to buy two more of them. Formidable serving!,2.0
"I have been a yoga student for 8 years and over time have used several different mats; nike, lululemon etc..A month ago my yoga teacher suggested I buy a manduka travel-light mat for a firmer support under my feet; ILOVE IT! It is light and easy to carry and most importantly my balance has improved. It is firm but very comfortable! You will not be disappointed.","I have been a yoga student for 8 years and over time have used several different mats; nike, lululemon etc..A month ago my yoga teacher suggested I buy a manduka travel-light mat for a firmer support under my feet; ILOVE IT! It is light and easy to carry and most importantly my balance has improved. It is firm but very comfortable! You gonna nope be disappointed.",2.0
"I bought my copy of this CD in Tokyo, and I have no idea if it's different or not, but I actually really like it.But then again, I bought on a whim, and I like nearly all kinds of music. I put it on when I just want something funky in the background. I suppose some of the tracks are rather house-esque, but I don't think that's really a bad thing.So if you'd like something different, and you're open in your music tastes, give this a try.","I bought my copy of this CD in Tokyo, and I have no idea if it's different or not, but I actually really like it.But then again, I bought on a whim, and I like nearly all kinds of music. I put it on when I just want something funky in the background. I suppose some of the tracks are rather house-esque, but I don't think that's really a bad thing.Accordingly unless you'd like something different, and you're open in your music tastes, give this a try.",2.0
I've had many pairs of these Clark sandals because they are the most comfortable sandal I've ever owned. They give great support and are good for walking. This price was excellent.,I've had many pairs of these Clark sandals because they are the most comfortable sandal I've ever owned. They give great support and are good for walking. This costing was funky.,2.0
